TOA,Delta TOA,PW,power,angle
10554,14.0,0.4,1.7,34
10677.4,123.4,0.5,1.9,37
10876,198.6,0.4,1.7,34
11075.5,199.5,0.5,1.9,37
11161,85.5,0.3,1.4,57
11198,37.0,0.4,1.7,34
11323,125.0,0.3,1.4,57
11438.2,115.2,0.5,1.9,37
11520,81.8,0.4,1.7,34
11620,100.0,0.3,1.4,57
11777.2,157.2,0.5,1.9,37
11842,64.8,0.4,1.7,34
12133,291.0,0.3,1.4,57
12163.5,30.5,0.5,1.9,37
17280,5116.5,0.6,2.4,5
12506.5,-4773.5,0.5,1.9,37
12754,247.5,0.3,1.4,57
12808,54.0,0.4,1.7,34
12904.6,96.6,0.5,1.9,37
12916,11.4,0.3,1.4,57
13130,214.0,0.4,1.7,34
13213,83.0,0.3,1.4,57
13239.7,26.7,0.5,1.9,37
13452,212.3,0.4,1.7,34
13633.9,181.9,0.5,1.9,37
13726,92.1,0.3,1.4,57
13774,48.0,0.4,1.7,34
14008.4,234.4,0.5,1.9,37
14096,87.6,0.4,1.7,34
14347,251.0,0.3,1.4,57
14398.6,51.6,0.5,1.9,37
14418,19.4,0.4,1.7,34
14509,91.0,0.3,1.4,57
14740,231.0,0.4,1.7,34
14773.1,33.1,0.5,1.9,37
14806,32.9,0.3,1.4,57
15062,256.0,0.4,1.7,34
15159.4,97.4,0.5,1.9,37
15319,159.6,0.3,1.4,57
15384,65.0,0.4,1.7,34
15545.8,161.8,0.5,1.9,37
15706,160.2,0.4,1.7,34
15896.6,190.6,0.5,1.9,37
15940,43.4,0.3,1.4,57
16028,88.0,0.4,1.7,34
16102,74.0,0.3,1.4,57
16227.7,125.7,0.5,1.9,37
16350,122.3,0.4,1.7,34
16399,49.0,0.3,1.4,57
16566.7,167.7,0.5,1.9,37
16672,105.3,0.4,1.7,34
16912,240.0,0.3,1.4,57
16913.6,1.6,0.5,1.9,37
16994,80.4,0.4,1.7,34
17311.8,317.8,0.5,1.9,37
17316,4.2,0.4,1.7,34
17533,217.0,0.3,1.4,57
17600,67.0,0.6,2.4,5
17638,38.0,0.4,1.7,34
17695,57.0,0.3,1.4,57
17702,7.0,0.5,1.9,37
17920,218.0,0.6,2.4,5
17960,40.0,0.4,1.7,34
17992,32.0,0.3,1.4,57
18041,49.0,0.5,1.9,37
18075,34.0,0.4,1.7,34
18240,165.0,0.6,2.4,5
18560,320.0,0.6,2.4,5
18376.1,-183.9,0.5,1.9,37
18420,43.9,0.4,1.7,34
18505,85.0,0.3,1.4,57
18535,30.0,0.4,1.7,34
18880,345.0,0.6,2.4,5
18750.6,-129.4,0.5,1.9,37
18765,14.4,0.4,1.7,34
19200,435.0,0.6,2.4,5
19520,320.0,0.6,2.4,5
19840,320.0,0.6,2.4,5
19126,-714.0,0.3,1.4,57
19152.7,26.7,0.5,1.9,37
19225,72.3,0.4,1.7,34
19288,63.0,0.3,1.4,57
19340,52.0,0.4,1.7,34
20160,820.0,0.6,2.4,5
19550.8,-609.2,0.5,1.9,37
19570,19.2,0.4,1.7,34
19585,15.0,0.3,1.4,57
19685,100.0,0.4,1.7,34
20480,795.0,0.6,2.4,5
20800,320.0,0.6,2.4,5
19929.3,-870.7,0.5,1.9,37
20030,100.7,0.4,1.7,34
20098,68.0,0.3,1.4,57
20145,47.0,0.4,1.7,34
21120,975.0,0.6,2.4,5
20319.5,-800.5,0.5,1.9,37
20375,55.5,0.4,1.7,34
21440,1065.0,0.6,2.4,5
21760,320.0,0.6,2.4,5
20654.6,-1105.4,0.5,1.9,37
20719,64.4,0.3,1.4,57
20720,1.0,0.4,1.7,34
22080,1360.0,0.6,2.4,5
20881,-1199.0,0.3,1.4,57
20950,69.0,0.4,1.7,34
21044.9,94.9,0.5,1.9,37
21065,20.1,0.4,1.7,34
21178,113.0,0.3,1.4,57
21180,2.0,0.4,1.7,34
22400,1220.0,0.6,2.4,5
21407.5,-992.5,0.5,1.9,37
21410,2.5,0.4,1.7,34
22720,1310.0,0.6,2.4,5
23040,320.0,0.6,2.4,5
23360,320.0,0.6,2.4,5
23680,320.0,0.6,2.4,5
21691,-1989.0,0.3,1.4,57
21755,64.0,0.4,1.7,34
21778.1,23.1,0.5,1.9,37
21824,45.9,0.4,1.7,34
24000,2176.0,0.6,2.4,5
24320,320.0,0.6,2.4,5
24640,320.0,0.6,2.4,5
24960,320.0,0.6,2.4,5
22160.4,-2799.6,0.5,1.9,37
22169,8.6,0.4,1.7,34
25280,3111.0,0.6,2.4,5
25600,320.0,0.6,2.4,5
22312,-3288.0,0.3,1.4,57
22376,64.0,0.4,1.7,34
25920,3544.0,0.6,2.4,5
22474,-3446.0,0.3,1.4,57
22514,40.0,0.4,1.7,34
22527,13.0,0.5,1.9,37
22583,56.0,0.4,1.7,34
26240,3657.0,0.6,2.4,5
26560,320.0,0.6,2.4,5
22771,-3789.0,0.3,1.4,57
22790,19.0,0.4,1.7,34
26880,4090.0,0.6,2.4,5
22862.1,-4017.9,0.5,1.9,37
22928,65.9,0.4,1.7,34
27200,4272.0,0.6,2.4,5
27520,320.0,0.6,2.4,5
27840,320.0,0.6,2.4,5
28160,320.0,0.6,2.4,5
23244.5,-4915.5,0.5,1.9,37
23273,28.5,0.4,1.7,34
23284,11.0,0.3,1.4,57
23342,58.0,0.4,1.7,34
28480,5138.0,0.6,2.4,5
28800,320.0,0.6,2.4,5
29120,320.0,0.6,2.4,5
23650.5,-5469.5,0.5,1.9,37
23802,151.5,0.4,1.7,34
23905,103.0,0.3,1.4,57
23963,58.0,0.4,1.7,34
24013.2,50.2,0.5,1.9,37
24067,53.8,0.3,1.4,57
24124,57.0,0.4,1.7,34
29440,5316.0,0.6,2.4,5
24344.3,-5095.7,0.5,1.9,37
24364,19.7,0.3,1.4,57
24446,82.0,0.4,1.7,34
29760,5314.0,0.6,2.4,5
24742.4,-5017.6,0.5,1.9,37
24768,25.6,0.4,1.7,34
24877,109.0,0.3,1.4,57
24929,52.0,0.4,1.7,34
30080,5151.0,0.6,2.4,5
25124.8,-4955.2,0.5,1.9,37
25251,126.2,0.4,1.7,34
30400,5149.0,0.6,2.4,5
25463.8,-4936.2,0.5,1.9,37
25498,34.2,0.3,1.4,57
25573,75.0,0.4,1.7,34
25660,87.0,0.3,1.4,57
25734,74.0,0.4,1.7,34
25865.9,131.9,0.5,1.9,37
25895,29.1,0.4,1.7,34
25957,62.0,0.3,1.4,57
26056,99.0,0.4,1.7,34
26216.8,160.8,0.5,1.9,37
30720,4503.2,0.6,2.4,5
26470,-4250.0,0.3,1.4,57
26539,69.0,0.4,1.7,34
26563.7,24.7,0.5,1.9,37
26700,136.3,0.4,1.7,34
31040,4340.0,0.6,2.4,5
26910.5,-4129.5,0.5,1.9,37
27022,111.5,0.4,1.7,34
27091,69.0,0.3,1.4,57
27183,92.0,0.4,1.7,34
27249.6,66.6,0.5,1.9,37
27253,3.4,0.3,1.4,57
27344,91.0,0.4,1.7,34
31360,4016.0,0.6,2.4,5
27550,-3810.0,0.3,1.4,57
27588.6,38.6,0.5,1.9,37
27666,77.4,0.4,1.7,34
31680,4014.0,0.6,2.4,5
27951.2,-3728.8,0.5,1.9,37
27988,36.8,0.4,1.7,34
28063,75.0,0.3,1.4,57
28149,86.0,0.4,1.7,34
28286.3,137.3,0.5,1.9,37
28310,23.7,0.4,1.7,34
32000,3690.0,0.6,2.4,5
32320,320.0,0.6,2.4,5
32640,320.0,0.6,2.4,5
32960,320.0,0.6,2.4,5
33280,320.0,0.6,2.4,5
33600,320.0,0.6,2.4,5
33920,320.0,0.6,2.4,5
28676.6,-5243.4,0.5,1.9,37
28678,1.4,0.4,1.7,34
28684,6.0,0.3,1.4,57
28724,40.0,0.4,1.7,34
34240,5516.0,0.6,2.4,5
34560,320.0,0.6,2.4,5
28846,-5714.0,0.3,1.4,57
28862,16.0,0.4,1.7,34
34880,6018.0,0.6,2.4,5
35200,320.0,0.6,2.4,5
35520,320.0,0.6,2.4,5
35840,320.0,0.6,2.4,5
29074.7,-6765.3,0.5,1.9,37
29092,17.3,0.4,1.7,34
36160,7068.0,0.6,2.4,5
29143,-7017.0,0.3,1.4,57
29184,41.0,0.4,1.7,34
36480,7296.0,0.6,2.4,5
36800,320.0,0.6,2.4,5
37120,320.0,0.6,2.4,5
37440,320.0,0.6,2.4,5
37760,320.0,0.6,2.4,5
29417.7,-8342.3,0.5,1.9,37
29460,42.3,0.4,1.7,34
38080,8620.0,0.6,2.4,5
38400,320.0,0.6,2.4,5
38720,320.0,0.6,2.4,5
39040,320.0,0.6,2.4,5
29656,-9384.0,0.3,1.4,57
29690,34.0,0.4,1.7,34
29819.7,129.7,0.5,1.9,37
30012,192.3,0.4,1.7,34
30178.5,166.5,0.5,1.9,37
30277,98.5,0.3,1.4,57
30334,57.0,0.4,1.7,34
30439,105.0,0.3,1.4,57
30584.5,145.5,0.5,1.9,37
30656,71.5,0.4,1.7,34
30736,80.0,0.3,1.4,57
30978,242.0,0.4,1.7,34
31249,271.0,0.3,1.4,57
31300,51.0,0.4,1.7,34
31361.1,61.1,0.5,1.9,37
31622,260.9,0.4,1.7,34
31719.8,97.8,0.5,1.9,37
31870,150.2,0.3,1.4,57
31944,74.0,0.4,1.7,34
32032,88.0,0.3,1.4,57
32086.4,54.4,0.5,1.9,37
32266,179.6,0.4,1.7,34
32329,63.0,0.3,1.4,57
32476.7,147.7,0.5,1.9,37
32588,111.3,0.4,1.7,34
32842,254.0,0.3,1.4,57
32855.1,13.1,0.5,1.9,37
32910,54.9,0.4,1.7,34
33229.6,319.6,0.5,1.9,37
33232,2.4,0.4,1.7,34
33463,231.0,0.3,1.4,57
33554,91.0,0.4,1.7,34
33608,54.0,0.5,1.9,37
33625,17.0,0.3,1.4,57
33876,251.0,0.4,1.7,34
33922,46.0,0.3,1.4,57
33939.1,17.1,0.5,1.9,37
34198,258.9,0.4,1.7,34
34270.3,72.3,0.5,1.9,37
34435,164.7,0.3,1.4,57
34520,85.0,0.4,1.7,34
34672.3,152.3,0.5,1.9,37
34842,169.7,0.4,1.7,34
35054.7,212.7,0.5,1.9,37
35056,1.3,0.3,1.4,57
35164,108.0,0.4,1.7,34
35218,54.0,0.3,1.4,57
35389.8,171.8,0.5,1.9,37
35486,96.2,0.4,1.7,34
35515,29.0,0.3,1.4,57
35756.4,241.4,0.5,1.9,37
35808,51.6,0.4,1.7,34
36028,220.0,0.3,1.4,57
36130,102.0,0.4,1.7,34
36138.8,8.8,0.5,1.9,37
36452,313.2,0.4,1.7,34
36525.1,73.1,0.5,1.9,37
36649,123.9,0.3,1.4,57
36774,125.0,0.4,1.7,34
36811,37.0,0.3,1.4,57
36868,57.0,0.5,1.9,37
37096,228.0,0.4,1.7,34
37108,12.0,0.3,1.4,57
37274.1,166.1,0.5,1.9,37
37418,143.9,0.4,1.7,34
37621,203.0,0.3,1.4,57
37664.3,43.3,0.5,1.9,37
37740,75.7,0.4,1.7,34
38003.3,263.3,0.5,1.9,37
38062,58.7,0.4,1.7,34
38242,180.0,0.3,1.4,57
38384,142.0,0.4,1.7,34
38385.7,1.7,0.5,1.9,37
38404,18.3,0.3,1.4,57
39360,956.0,0.6,2.4,5
38706,-654.0,0.4,1.7,34
38768.1,62.1,0.5,1.9,37
39028,259.9,0.4,1.7,34
39103.2,75.2,0.5,1.9,37
39214,110.8,0.3,1.4,57
39350,136.0,0.4,1.7,34
39680,330.0,0.6,2.4,5
39493.4,-186.6,0.5,1.9,37
39580,86.6,0.4,1.7,34
40000,420.0,0.6,2.4,5
40320,320.0,0.6,2.4,5
39835,-485.0,0.3,1.4,57
39867.9,32.9,0.5,1.9,37
39925,57.1,0.4,1.7,34
39997,72.0,0.3,1.4,57
40040,43.0,0.4,1.7,34
40640,600.0,0.6,2.4,5
40238.4,-401.6,0.5,1.9,37
40270,31.6,0.4,1.7,34
40294,24.0,0.3,1.4,57
40385,91.0,0.4,1.7,34
40960,575.0,0.6,2.4,5
41280,320.0,0.6,2.4,5
40644.5,-635.5,0.5,1.9,37
40730,85.5,0.4,1.7,34
40807,77.0,0.3,1.4,57
40845,38.0,0.4,1.7,34
41600,755.0,0.6,2.4,5
41022.9,-577.1,0.5,1.9,37
41075,52.1,0.4,1.7,34
41920,845.0,0.6,2.4,5
42240,320.0,0.6,2.4,5
41373.7,-866.3,0.5,1.9,37
41420,46.3,0.4,1.7,34
41428,8.0,0.3,1.4,57
41535,107.0,0.4,1.7,34
41590,55.0,0.3,1.4,57
41650,60.0,0.4,1.7,34
41740.4,90.4,0.5,1.9,37
41765,24.6,0.4,1.7,34
42560,795.0,0.6,2.4,5
41887,-673.0,0.3,1.4,57
41995,108.0,0.4,1.7,34
42880,885.0,0.6,2.4,5
42146.4,-733.6,0.5,1.9,37
42225,78.6,0.4,1.7,34
43200,975.0,0.6,2.4,5
42400,-800.0,0.3,1.4,57
42455,55.0,0.4,1.7,34
42552.4,97.4,0.5,1.9,37
42570,17.6,0.4,1.7,34
43520,950.0,0.6,2.4,5
43840,320.0,0.6,2.4,5
44160,320.0,0.6,2.4,5
42899.3,-1260.7,0.5,1.9,37
42938,38.7,0.4,1.7,34
44480,1542.0,0.6,2.4,5
43021,-1459.0,0.3,1.4,57
43076,55.0,0.4,1.7,34
44800,1724.0,0.6,2.4,5
43183,-1617.0,0.3,1.4,57
43214,31.0,0.4,1.7,34
43234.4,20.4,0.5,1.9,37
43283,48.6,0.4,1.7,34
45120,1837.0,0.6,2.4,5
45440,320.0,0.6,2.4,5
43480,-1960.0,0.3,1.4,57
43490,10.0,0.4,1.7,34
45760,2270.0,0.6,2.4,5
46080,320.0,0.6,2.4,5
43640.4,-2439.6,0.5,1.9,37
43697,56.6,0.4,1.7,34
46400,2703.0,0.6,2.4,5
46720,320.0,0.6,2.4,5
47040,320.0,0.6,2.4,5
47360,320.0,0.6,2.4,5
43975.5,-3384.5,0.5,1.9,37
43993,17.5,0.3,1.4,57
44042,49.0,0.4,1.7,34
47680,3638.0,0.6,2.4,5
48000,320.0,0.6,2.4,5
48320,320.0,0.6,2.4,5
48640,320.0,0.6,2.4,5
44318.4,-4321.6,0.5,1.9,37
44387,68.6,0.4,1.7,34
48960,4573.0,0.6,2.4,5
49280,320.0,0.6,2.4,5
49600,320.0,0.6,2.4,5
44614,-4986.0,0.3,1.4,57
44653.5,39.5,0.5,1.9,37
44663,9.5,0.4,1.7,34
49920,5257.0,0.6,2.4,5
44776,-5144.0,0.3,1.4,57
44801,25.0,0.4,1.7,34
50240,5439.0,0.6,2.4,5
45004.3,-5235.7,0.5,1.9,37
45031,26.7,0.4,1.7,34
45073,42.0,0.3,1.4,57
45192,119.0,0.4,1.7,34
45351.2,159.2,0.5,1.9,37
45353,1.8,0.4,1.7,34
50560,5207.0,0.6,2.4,5
45586,-4974.0,0.3,1.4,57
45675,89.0,0.4,1.7,34
45690.2,15.2,0.5,1.9,37
45836,145.8,0.4,1.7,34
50880,5044.0,0.6,2.4,5
46037.1,-4842.9,0.5,1.9,37
46158,120.9,0.4,1.7,34
46207,49.0,0.3,1.4,57
46319,112.0,0.4,1.7,34
46369,50.0,0.3,1.4,57
46427.4,58.4,0.5,1.9,37
46480,52.6,0.4,1.7,34
51200,4720.0,0.6,2.4,5
46666,-4534.0,0.3,1.4,57
46766.4,100.4,0.5,1.9,37
46802,35.6,0.4,1.7,34
51520,4718.0,0.6,2.4,5
51840,320.0,0.6,2.4,5
47156.7,-4683.3,0.5,1.9,37
47179,22.3,0.3,1.4,57
47285,106.0,0.4,1.7,34
52160,4875.0,0.6,2.4,5
47487.8,-4672.2,0.5,1.9,37
47607,119.2,0.4,1.7,34
52480,4873.0,0.6,2.4,5
47800,-4680.0,0.3,1.4,57
47850.5,50.5,0.5,1.9,37
47929,78.5,0.4,1.7,34
47962,33.0,0.3,1.4,57
48090,128.0,0.4,1.7,34
48228.9,138.9,0.5,1.9,37
48251,22.1,0.4,1.7,34
48259,8.0,0.3,1.4,57
48412,153.0,0.4,1.7,34
52800,4388.0,0.6,2.4,5
48634.9,-4165.1,0.5,1.9,37
48734,99.1,0.4,1.7,34
48772,38.0,0.3,1.4,57
48895,123.0,0.4,1.7,34
48981.8,86.8,0.5,1.9,37
49056,74.2,0.4,1.7,34
53120,4064.0,0.6,2.4,5
49320.8,-3799.2,0.5,1.9,37
49378,57.2,0.4,1.7,34
49393,15.0,0.3,1.4,57
49539,146.0,0.4,1.7,34
49555,16.0,0.3,1.4,57
49663.8,108.8,0.5,1.9,37
49700,36.2,0.4,1.7,34
53440,3740.0,0.6,2.4,5
53760,320.0,0.6,2.4,5
54080,320.0,0.6,2.4,5
49852,-4228.0,0.3,1.4,57
49884,32.0,0.4,1.7,34
54400,4516.0,0.6,2.4,5
54720,320.0,0.6,2.4,5
55040,320.0,0.6,2.4,5
50022.5,-5017.5,0.5,1.9,37
50068,45.5,0.4,1.7,34
55360,5292.0,0.6,2.4,5
55680,320.0,0.6,2.4,5
56000,320.0,0.6,2.4,5
56320,320.0,0.6,2.4,5
56640,320.0,0.6,2.4,5
56960,320.0,0.6,2.4,5
50365,-6595.0,0.3,1.4,57
50390,25.0,0.4,1.7,34
50397,7.0,0.5,1.9,37
50436,39.0,0.4,1.7,34
57280,6844.0,0.6,2.4,5
57600,320.0,0.6,2.4,5
57920,320.0,0.6,2.4,5
58240,320.0,0.6,2.4,5
58560,320.0,0.6,2.4,5
58880,320.0,0.6,2.4,5
50728.1,-8151.9,0.5,1.9,37
50758,29.9,0.4,1.7,34
59200,8442.0,0.6,2.4,5
59520,320.0,0.6,2.4,5
59840,320.0,0.6,2.4,5
60160,320.0,0.6,2.4,5
50986,-9174.0,0.3,1.4,57
50988,2.0,0.4,1.7,34
60480,9492.0,0.6,2.4,5
51067.1,-9412.9,0.5,1.9,37
51080,12.9,0.4,1.7,34
51148,68.0,0.3,1.4,57
51402,254.0,0.4,1.7,34
51421.9,19.9,0.5,1.9,37
51445,23.1,0.3,1.4,57
51724,279.0,0.4,1.7,34
51827.9,103.9,0.5,1.9,37
51958,130.1,0.3,1.4,57
52046,88.0,0.4,1.7,34
52230,184.0,0.5,1.9,37
52368,138.0,0.4,1.7,34
52579,211.0,0.3,1.4,57
52608.4,29.4,0.5,1.9,37
52690,81.6,0.4,1.7,34
52741,51.0,0.3,1.4,57
52963.2,222.2,0.5,1.9,37
53012,48.8,0.4,1.7,34
53038,26.0,0.3,1.4,57
53334,296.0,0.4,1.7,34
53369.3,35.3,0.5,1.9,37
53551,181.7,0.3,1.4,57
53656,105.0,0.4,1.7,34
53712.2,56.2,0.5,1.9,37
53978,265.8,0.4,1.7,34
54043.3,65.3,0.5,1.9,37
54172,128.7,0.3,1.4,57
54300,128.0,0.4,1.7,34
54334,34.0,0.3,1.4,57
54441.5,107.5,0.5,1.9,37
54622,180.5,0.4,1.7,34
54631,9.0,0.3,1.4,57
54772.6,141.6,0.5,1.9,37
54944,171.4,0.4,1.7,34
55144,200.0,0.3,1.4,57
55174.7,30.7,0.5,1.9,37
55266,91.3,0.4,1.7,34
55564.9,298.9,0.5,1.9,37
55588,23.1,0.4,1.7,34
55765,177.0,0.3,1.4,57
55910,145.0,0.4,1.7,34
55927,17.0,0.3,1.4,57
55951.3,24.3,0.5,1.9,37
56224,272.7,0.3,1.4,57
56232,8.0,0.4,1.7,34
56353.3,121.3,0.5,1.9,37
56554,200.7,0.4,1.7,34
56692.4,138.4,0.5,1.9,37
56737,44.6,0.3,1.4,57
56876,139.0,0.4,1.7,34
57039.3,163.3,0.5,1.9,37
57198,158.7,0.4,1.7,34
57358,160.0,0.3,1.4,57
57433.5,75.5,0.5,1.9,37
57520,86.5,0.3,1.4,57
57817,297.0,0.3,1.4,57
57831.6,14.6,0.5,1.9,37
57842,10.4,0.4,1.7,34
60800,2958.0,0.6,2.4,5
58237.6,-2562.4,0.5,1.9,37
58330,92.4,0.3,1.4,57
58486,156.0,0.4,1.7,34
58596.3,110.3,0.5,1.9,37
58808,211.7,0.4,1.7,34
58951,143.0,0.3,1.4,57
58982.7,31.7,0.5,1.9,37
59113,130.3,0.3,1.4,57
59130,17.0,0.4,1.7,34
59337.4,207.4,0.5,1.9,37
59410,72.6,0.3,1.4,57
59452,42.0,0.4,1.7,34
59668.6,216.6,0.5,1.9,37
59774,105.4,0.4,1.7,34
59923,149.0,0.3,1.4,57
60039.1,116.1,0.5,1.9,37
60096,56.9,0.4,1.7,34
60397.8,301.8,0.5,1.9,37
60418,20.2,0.4,1.7,34
60544,126.0,0.3,1.4,57
61120,576.0,0.6,2.4,5
60740,-380.0,0.4,1.7,34
60776.3,36.3,0.5,1.9,37
60855,78.7,0.4,1.7,34
61440,585.0,0.6,2.4,5
61003,-437.0,0.3,1.4,57
61085,82.0,0.4,1.7,34
61166.5,81.5,0.5,1.9,37
61200,33.5,0.4,1.7,34
61760,560.0,0.6,2.4,5
62080,320.0,0.6,2.4,5
61516,-564.0,0.3,1.4,57
61541,25.0,0.5,1.9,37
61545,4.0,0.4,1.7,34
62400,855.0,0.6,2.4,5
62720,320.0,0.6,2.4,5
63040,320.0,0.6,2.4,5
61891.9,-1148.1,0.5,1.9,37
62005,113.1,0.4,1.7,34
63360,1355.0,0.6,2.4,5
62137,-1223.0,0.3,1.4,57
62230.9,93.9,0.5,1.9,37
62235,4.1,0.4,1.7,34
62299,64.0,0.3,1.4,57
62350,51.0,0.4,1.7,34
63680,1330.0,0.6,2.4,5
64000,320.0,0.6,2.4,5
62581.7,-1418.3,0.5,1.9,37
62596,14.3,0.3,1.4,57
62695,99.0,0.4,1.7,34
64320,1625.0,0.6,2.4,5
64640,320.0,0.6,2.4,5
62960.1,-1679.9,0.5,1.9,37
63040,79.9,0.4,1.7,34
63109,69.0,0.3,1.4,57
63155,46.0,0.4,1.7,34
64960,1805.0,0.6,2.4,5
63322.8,-1637.2,0.5,1.9,37
63385,62.2,0.4,1.7,34
65280,1895.0,0.6,2.4,5
65600,320.0,0.6,2.4,5
63709.1,-1890.9,0.5,1.9,37
63730,20.9,0.3,1.4,57
65920,2190.0,0.6,2.4,5
63892,-2028.0,0.3,1.4,57
63960,68.0,0.4,1.7,34
64048.1,88.1,0.5,1.9,37
64075,26.9,0.4,1.7,34
64189,114.0,0.3,1.4,57
64190,1.0,0.4,1.7,34
66240,2050.0,0.6,2.4,5
66560,320.0,0.6,2.4,5
66880,320.0,0.6,2.4,5
64406.9,-2473.1,0.5,1.9,37
