TOA,Delta TOA,PW,power,angle
19205,115.0,0.4,1.7,34
19320,115.0,0.4,1.7,34
19435,115.0,0.4,1.7,34
19550,115.0,0.4,1.7,34
19665,115.0,0.4,1.7,34
19780,115.0,0.4,1.7,34
19895,115.0,0.4,1.7,34
20010,115.0,0.4,1.7,34
20125,115.0,0.4,1.7,34
20240,115.0,0.4,1.7,34
20355,115.0,0.4,1.7,34
20470,115.0,0.4,1.7,34
20585,115.0,0.4,1.7,34
20700,115.0,0.4,1.7,34
20815,115.0,0.4,1.7,34
20930,115.0,0.4,1.7,34
21045,115.0,0.4,1.7,34
21160,115.0,0.4,1.7,34
21275,115.0,0.4,1.7,34
21390,115.0,0.4,1.7,34
21459,69.0,0.4,1.7,34
21528,69.0,0.4,1.7,34
21597,69.0,0.4,1.7,34
21666,69.0,0.4,1.7,34
21735,69.0,0.4,1.7,34
21804,69.0,0.4,1.7,34
21873,69.0,0.4,1.7,34
21942,69.0,0.4,1.7,34
22011,69.0,0.4,1.7,34
22080,69.0,0.4,1.7,34
22149,69.0,0.4,1.7,34
22218,69.0,0.4,1.7,34
22287,69.0,0.4,1.7,34
22356,69.0,0.4,1.7,34
22425,69.0,0.4,1.7,34
22494,69.0,0.4,1.7,34
22563,69.0,0.4,1.7,34
22632,69.0,0.4,1.7,34
22701,69.0,0.4,1.7,34
22770,69.0,0.4,1.7,34
22839,69.0,0.4,1.7,34
22908,69.0,0.4,1.7,34
22977,69.0,0.4,1.7,34
23046,69.0,0.4,1.7,34
23115,69.0,0.4,1.7,34
23184,69.0,0.4,1.7,34
23253,69.0,0.4,1.7,34
23322,69.0,0.4,1.7,34
23391,69.0,0.4,1.7,34
23460,69.0,0.4,1.7,34
23621,161.0,0.4,1.7,34
23782,161.0,0.4,1.7,34
23943,161.0,0.4,1.7,34
24104,161.0,0.4,1.7,34
24265,161.0,0.4,1.7,34
24426,161.0,0.4,1.7,34
24587,161.0,0.4,1.7,34
24748,161.0,0.4,1.7,34
24909,161.0,0.4,1.7,34
25070,161.0,0.4,1.7,34
25231,161.0,0.4,1.7,34
25392,161.0,0.4,1.7,34
25553,161.0,0.4,1.7,34
25714,161.0,0.4,1.7,34
25875,161.0,0.4,1.7,34
26036,161.0,0.4,1.7,34
26197,161.0,0.4,1.7,34
26358,161.0,0.4,1.7,34
26519,161.0,0.4,1.7,34
26680,161.0,0.4,1.7,34
26841,161.0,0.4,1.7,34
27002,161.0,0.4,1.7,34
27163,161.0,0.4,1.7,34
27324,161.0,0.4,1.7,34
27485,161.0,0.4,1.7,34
27646,161.0,0.4,1.7,34
27807,161.0,0.4,1.7,34
27968,161.0,0.4,1.7,34
28129,161.0,0.4,1.7,34
28290,161.0,0.4,1.7,34
28336,46.0,0.4,1.7,34
28382,46.0,0.4,1.7,34
28428,46.0,0.4,1.7,34
28474,46.0,0.4,1.7,34
28520,46.0,0.4,1.7,34
28566,46.0,0.4,1.7,34
28612,46.0,0.4,1.7,34
28658,46.0,0.4,1.7,34
28704,46.0,0.4,1.7,34
28750,46.0,0.4,1.7,34
28796,46.0,0.4,1.7,34
28842,46.0,0.4,1.7,34
28888,46.0,0.4,1.7,34
28934,46.0,0.4,1.7,34
28980,46.0,0.4,1.7,34
29026,46.0,0.4,1.7,34
29072,46.0,0.4,1.7,34
29118,46.0,0.4,1.7,34
29164,46.0,0.4,1.7,34
29210,46.0,0.4,1.7,34
29256,46.0,0.4,1.7,34
29302,46.0,0.4,1.7,34
29348,46.0,0.4,1.7,34
29394,46.0,0.4,1.7,34
29440,46.0,0.4,1.7,34
29486,46.0,0.4,1.7,34
29532,46.0,0.4,1.7,34
29578,46.0,0.4,1.7,34
29624,46.0,0.4,1.7,34
29670,46.0,0.4,1.7,34
29992,322.0,0.4,1.7,34
30314,322.0,0.4,1.7,34
30636,322.0,0.4,1.7,34
30958,322.0,0.4,1.7,34
31280,322.0,0.4,1.7,34
31602,322.0,0.4,1.7,34
31924,322.0,0.4,1.7,34
32246,322.0,0.4,1.7,34
32568,322.0,0.4,1.7,34
32890,322.0,0.4,1.7,34
33212,322.0,0.4,1.7,34
33534,322.0,0.4,1.7,34
33856,322.0,0.4,1.7,34
34178,322.0,0.4,1.7,34
34500,322.0,0.4,1.7,34
34822,322.0,0.4,1.7,34
35144,322.0,0.4,1.7,34
35466,322.0,0.4,1.7,34
35788,322.0,0.4,1.7,34
36110,322.0,0.4,1.7,34
36432,322.0,0.4,1.7,34
36754,322.0,0.4,1.7,34
37076,322.0,0.4,1.7,34
37398,322.0,0.4,1.7,34
37720,322.0,0.4,1.7,34
38042,322.0,0.4,1.7,34
38364,322.0,0.4,1.7,34
38686,322.0,0.4,1.7,34
39008,322.0,0.4,1.7,34
39330,322.0,0.4,1.7,34
39445,115.0,0.4,1.7,34
39560,115.0,0.4,1.7,34
39675,115.0,0.4,1.7,34
39790,115.0,0.4,1.7,34
39905,115.0,0.4,1.7,34
40020,115.0,0.4,1.7,34
40135,115.0,0.4,1.7,34
40250,115.0,0.4,1.7,34
40365,115.0,0.4,1.7,34
40480,115.0,0.4,1.7,34
40595,115.0,0.4,1.7,34
40710,115.0,0.4,1.7,34
40825,115.0,0.4,1.7,34
40940,115.0,0.4,1.7,34
41055,115.0,0.4,1.7,34
41170,115.0,0.4,1.7,34
41285,115.0,0.4,1.7,34
41400,115.0,0.4,1.7,34
41515,115.0,0.4,1.7,34
41630,115.0,0.4,1.7,34
41745,115.0,0.4,1.7,34
41860,115.0,0.4,1.7,34
41975,115.0,0.4,1.7,34
42090,115.0,0.4,1.7,34
42205,115.0,0.4,1.7,34
42320,115.0,0.4,1.7,34
42435,115.0,0.4,1.7,34
42550,115.0,0.4,1.7,34
42665,115.0,0.4,1.7,34
42780,115.0,0.4,1.7,34
42849,69.0,0.4,1.7,34
42918,69.0,0.4,1.7,34
42987,69.0,0.4,1.7,34
43056,69.0,0.4,1.7,34
43125,69.0,0.4,1.7,34
43194,69.0,0.4,1.7,34
43263,69.0,0.4,1.7,34
43332,69.0,0.4,1.7,34
43401,69.0,0.4,1.7,34
43470,69.0,0.4,1.7,34
43539,69.0,0.4,1.7,34
43608,69.0,0.4,1.7,34
43677,69.0,0.4,1.7,34
43746,69.0,0.4,1.7,34
43815,69.0,0.4,1.7,34
43884,69.0,0.4,1.7,34
43953,69.0,0.4,1.7,34
44022,69.0,0.4,1.7,34
44091,69.0,0.4,1.7,34
44160,69.0,0.4,1.7,34
44229,69.0,0.4,1.7,34
44298,69.0,0.4,1.7,34
44367,69.0,0.4,1.7,34
44436,69.0,0.4,1.7,34
44505,69.0,0.4,1.7,34
44574,69.0,0.4,1.7,34
44643,69.0,0.4,1.7,34
44712,69.0,0.4,1.7,34
44781,69.0,0.4,1.7,34
44850,69.0,0.4,1.7,34
45011,161.0,0.4,1.7,34
45172,161.0,0.4,1.7,34
45333,161.0,0.4,1.7,34
45494,161.0,0.4,1.7,34
45655,161.0,0.4,1.7,34
45816,161.0,0.4,1.7,34
45977,161.0,0.4,1.7,34
46138,161.0,0.4,1.7,34
46299,161.0,0.4,1.7,34
46460,161.0,0.4,1.7,34
46621,161.0,0.4,1.7,34
46782,161.0,0.4,1.7,34
46943,161.0,0.4,1.7,34
47104,161.0,0.4,1.7,34
47265,161.0,0.4,1.7,34
47426,161.0,0.4,1.7,34
47587,161.0,0.4,1.7,34
47748,161.0,0.4,1.7,34
47909,161.0,0.4,1.7,34
48070,161.0,0.4,1.7,34
48231,161.0,0.4,1.7,34
48392,161.0,0.4,1.7,34
48553,161.0,0.4,1.7,34
48714,161.0,0.4,1.7,34
48875,161.0,0.4,1.7,34
49036,161.0,0.4,1.7,34
49197,161.0,0.4,1.7,34
49358,161.0,0.4,1.7,34
49519,161.0,0.4,1.7,34
49680,161.0,0.4,1.7,34
49726,46.0,0.4,1.7,34
49772,46.0,0.4,1.7,34
49818,46.0,0.4,1.7,34
49864,46.0,0.4,1.7,34
49910,46.0,0.4,1.7,34
49956,46.0,0.4,1.7,34
50002,46.0,0.4,1.7,34
50048,46.0,0.4,1.7,34
50094,46.0,0.4,1.7,34
50140,46.0,0.4,1.7,34
50186,46.0,0.4,1.7,34
50232,46.0,0.4,1.7,34
50278,46.0,0.4,1.7,34
50324,46.0,0.4,1.7,34
50370,46.0,0.4,1.7,34
50416,46.0,0.4,1.7,34
50462,46.0,0.4,1.7,34
50508,46.0,0.4,1.7,34
50554,46.0,0.4,1.7,34
50600,46.0,0.4,1.7,34
50646,46.0,0.4,1.7,34
50692,46.0,0.4,1.7,34
50738,46.0,0.4,1.7,34
50784,46.0,0.4,1.7,34
50830,46.0,0.4,1.7,34
50876,46.0,0.4,1.7,34
50922,46.0,0.4,1.7,34
50968,46.0,0.4,1.7,34
51014,46.0,0.4,1.7,34
51060,46.0,0.4,1.7,34
51382,322.0,0.4,1.7,34
51704,322.0,0.4,1.7,34
52026,322.0,0.4,1.7,34
52348,322.0,0.4,1.7,34
52670,322.0,0.4,1.7,34
52992,322.0,0.4,1.7,34
53314,322.0,0.4,1.7,34
53636,322.0,0.4,1.7,34
53958,322.0,0.4,1.7,34
54280,322.0,0.4,1.7,34
54602,322.0,0.4,1.7,34
54924,322.0,0.4,1.7,34
55246,322.0,0.4,1.7,34
55568,322.0,0.4,1.7,34
55890,322.0,0.4,1.7,34
56212,322.0,0.4,1.7,34
56534,322.0,0.4,1.7,34
56856,322.0,0.4,1.7,34
57178,322.0,0.4,1.7,34
57500,322.0,0.4,1.7,34
57822,322.0,0.4,1.7,34
58144,322.0,0.4,1.7,34
58466,322.0,0.4,1.7,34
58788,322.0,0.4,1.7,34
59110,322.0,0.4,1.7,34
59432,322.0,0.4,1.7,34
59754,322.0,0.4,1.7,34
60076,322.0,0.4,1.7,34
60398,322.0,0.4,1.7,34
60720,322.0,0.4,1.7,34
60835,115.0,0.4,1.7,34
60950,115.0,0.4,1.7,34
61065,115.0,0.4,1.7,34
61180,115.0,0.4,1.7,34
61295,115.0,0.4,1.7,34
61410,115.0,0.4,1.7,34
61525,115.0,0.4,1.7,34
61640,115.0,0.4,1.7,34
61755,115.0,0.4,1.7,34
61870,115.0,0.4,1.7,34
61985,115.0,0.4,1.7,34
62100,115.0,0.4,1.7,34
62215,115.0,0.4,1.7,34
62330,115.0,0.4,1.7,34
62445,115.0,0.4,1.7,34
62560,115.0,0.4,1.7,34
62675,115.0,0.4,1.7,34
62790,115.0,0.4,1.7,34
62905,115.0,0.4,1.7,34
63020,115.0,0.4,1.7,34
63135,115.0,0.4,1.7,34
63250,115.0,0.4,1.7,34
63365,115.0,0.4,1.7,34
63480,115.0,0.4,1.7,34
63595,115.0,0.4,1.7,34
63710,115.0,0.4,1.7,34
63825,115.0,0.4,1.7,34
63940,115.0,0.4,1.7,34
64055,115.0,0.4,1.7,34
64170,115.0,0.4,1.7,34
64239,69.0,0.4,1.7,34
64308,69.0,0.4,1.7,34
64377,69.0,0.4,1.7,34
64446,69.0,0.4,1.7,34
64515,69.0,0.4,1.7,34
64584,69.0,0.4,1.7,34
64653,69.0,0.4,1.7,34
64722,69.0,0.4,1.7,34
64791,69.0,0.4,1.7,34
64860,69.0,0.4,1.7,34
64929,69.0,0.4,1.7,34
64998,69.0,0.4,1.7,34
65067,69.0,0.4,1.7,34
65136,69.0,0.4,1.7,34
65205,69.0,0.4,1.7,34
65274,69.0,0.4,1.7,34
65343,69.0,0.4,1.7,34
65412,69.0,0.4,1.7,34
65481,69.0,0.4,1.7,34
65550,69.0,0.4,1.7,34
65619,69.0,0.4,1.7,34
65688,69.0,0.4,1.7,34
65757,69.0,0.4,1.7,34
65826,69.0,0.4,1.7,34
65895,69.0,0.4,1.7,34
65964,69.0,0.4,1.7,34
66033,69.0,0.4,1.7,34
66102,69.0,0.4,1.7,34
66171,69.0,0.4,1.7,34
66240,69.0,0.4,1.7,34
66401,161.0,0.4,1.7,34
66562,161.0,0.4,1.7,34
66723,161.0,0.4,1.7,34
66884,161.0,0.4,1.7,34
67045,161.0,0.4,1.7,34
67206,161.0,0.4,1.7,34
67367,161.0,0.4,1.7,34
67528,161.0,0.4,1.7,34
67689,161.0,0.4,1.7,34
67850,161.0,0.4,1.7,34
68011,161.0,0.4,1.7,34
68172,161.0,0.4,1.7,34
68333,161.0,0.4,1.7,34
68494,161.0,0.4,1.7,34
68655,161.0,0.4,1.7,34
68816,161.0,0.4,1.7,34
68977,161.0,0.4,1.7,34
69138,161.0,0.4,1.7,34
69299,161.0,0.4,1.7,34
69460,161.0,0.4,1.7,34
69621,161.0,0.4,1.7,34
69782,161.0,0.4,1.7,34
69943,161.0,0.4,1.7,34
70104,161.0,0.4,1.7,34
70265,161.0,0.4,1.7,34
70426,161.0,0.4,1.7,34
70587,161.0,0.4,1.7,34
70748,161.0,0.4,1.7,34
70909,161.0,0.4,1.7,34
71070,161.0,0.4,1.7,34
71116,46.0,0.4,1.7,34
71162,46.0,0.4,1.7,34
71208,46.0,0.4,1.7,34
71254,46.0,0.4,1.7,34
71300,46.0,0.4,1.7,34
71346,46.0,0.4,1.7,34
71392,46.0,0.4,1.7,34
71438,46.0,0.4,1.7,34
71484,46.0,0.4,1.7,34
71530,46.0,0.4,1.7,34
71576,46.0,0.4,1.7,34
71622,46.0,0.4,1.7,34
71668,46.0,0.4,1.7,34
71714,46.0,0.4,1.7,34
71760,46.0,0.4,1.7,34
71806,46.0,0.4,1.7,34
71852,46.0,0.4,1.7,34
71898,46.0,0.4,1.7,34
71944,46.0,0.4,1.7,34
71990,46.0,0.4,1.7,34
72036,46.0,0.4,1.7,34
72082,46.0,0.4,1.7,34
72100,18.0,0.3,1.4,3
72128,28.0,0.4,1.7,34
72174,46.0,0.4,1.7,34
72220,46.0,0.4,1.7,34
72244,24.0,0.3,1.4,3
72266,22.0,0.4,1.7,34
72312,46.0,0.4,1.7,34
72358,46.0,0.4,1.7,34
72388,30.0,0.3,1.4,3
72404,16.0,0.4,1.7,34
72450,46.0,0.4,1.7,34
72532,82.0,0.3,1.4,3
72772,240.0,0.4,1.7,34
73094,322.0,0.4,1.7,34
73416,322.0,0.4,1.7,34
73738,322.0,0.4,1.7,34
74060,322.0,0.4,1.7,34
74382,322.0,0.4,1.7,34
74704,322.0,0.4,1.7,34
75026,322.0,0.4,1.7,34
75348,322.0,0.4,1.7,34
75670,322.0,0.4,1.7,34
75992,322.0,0.4,1.7,34
76314,322.0,0.4,1.7,34
76636,322.0,0.4,1.7,34
76958,322.0,0.4,1.7,34
77280,322.0,0.4,1.7,34
77602,322.0,0.4,1.7,34
77924,322.0,0.4,1.7,34
78246,322.0,0.4,1.7,34
78568,322.0,0.4,1.7,34
78890,322.0,0.4,1.7,34
79212,322.0,0.4,1.7,34
79534,322.0,0.4,1.7,34
79856,322.0,0.4,1.7,34
80178,322.0,0.4,1.7,34
80500,322.0,0.4,1.7,34
80822,322.0,0.4,1.7,34
81144,322.0,0.4,1.7,34
81466,322.0,0.4,1.7,34
81788,322.0,0.4,1.7,34
82110,322.0,0.4,1.7,34
82225,115.0,0.4,1.7,34
82340,115.0,0.4,1.7,34
82455,115.0,0.4,1.7,34
82570,115.0,0.4,1.7,34
82685,115.0,0.4,1.7,34
82800,115.0,0.4,1.7,34
82915,115.0,0.4,1.7,34
83030,115.0,0.4,1.7,34
83145,115.0,0.4,1.7,34
83260,115.0,0.4,1.7,34
83375,115.0,0.4,1.7,34
83490,115.0,0.4,1.7,34
83605,115.0,0.4,1.7,34
83720,115.0,0.4,1.7,34
83835,115.0,0.4,1.7,34
83950,115.0,0.4,1.7,34
84065,115.0,0.4,1.7,34
84180,115.0,0.4,1.7,34
84295,115.0,0.4,1.7,34
84410,115.0,0.4,1.7,34
84525,115.0,0.4,1.7,34
84640,115.0,0.4,1.7,34
84755,115.0,0.4,1.7,34
84870,115.0,0.4,1.7,34
84985,115.0,0.4,1.7,34
85100,115.0,0.4,1.7,34
85215,115.0,0.4,1.7,34
85330,115.0,0.4,1.7,34
85445,115.0,0.4,1.7,34
85560,115.0,0.4,1.7,34
85629,69.0,0.4,1.7,34
85698,69.0,0.4,1.7,34
85767,69.0,0.4,1.7,34
85836,69.0,0.4,1.7,34
85905,69.0,0.4,1.7,34
85974,69.0,0.4,1.7,34
86043,69.0,0.4,1.7,34
86112,69.0,0.4,1.7,34
86181,69.0,0.4,1.7,34
86250,69.0,0.4,1.7,34
86319,69.0,0.4,1.7,34
86388,69.0,0.4,1.7,34
86457,69.0,0.4,1.7,34
86526,69.0,0.4,1.7,34
86595,69.0,0.4,1.7,34
86664,69.0,0.4,1.7,34
86733,69.0,0.4,1.7,34
86802,69.0,0.4,1.7,34
86871,69.0,0.4,1.7,34
86940,69.0,0.4,1.7,34
87009,69.0,0.4,1.7,34
87078,69.0,0.4,1.7,34
87147,69.0,0.4,1.7,34
87216,69.0,0.4,1.7,34
87285,69.0,0.4,1.7,34
87354,69.0,0.4,1.7,34
87423,69.0,0.4,1.7,34
87492,69.0,0.4,1.7,34
87561,69.0,0.4,1.7,34
87630,69.0,0.4,1.7,34
87791,161.0,0.4,1.7,34
87952,161.0,0.4,1.7,34
88113,161.0,0.4,1.7,34
88274,161.0,0.4,1.7,34
88435,161.0,0.4,1.7,34
88596,161.0,0.4,1.7,34
88757,161.0,0.4,1.7,34
88918,161.0,0.4,1.7,34
89079,161.0,0.4,1.7,34
89240,161.0,0.4,1.7,34
89401,161.0,0.4,1.7,34
89562,161.0,0.4,1.7,34
89723,161.0,0.4,1.7,34
89884,161.0,0.4,1.7,34
90045,161.0,0.4,1.7,34
90206,161.0,0.4,1.7,34
90367,161.0,0.4,1.7,34
90528,161.0,0.4,1.7,34
90689,161.0,0.4,1.7,34
90850,161.0,0.4,1.7,34
91011,161.0,0.4,1.7,34
91172,161.0,0.4,1.7,34
91333,161.0,0.4,1.7,34
91494,161.0,0.4,1.7,34
91655,161.0,0.4,1.7,34
91816,161.0,0.4,1.7,34
91977,161.0,0.4,1.7,34
92138,161.0,0.4,1.7,34
92299,161.0,0.4,1.7,34
92460,161.0,0.4,1.7,34
92506,46.0,0.4,1.7,34
92552,46.0,0.4,1.7,34
92598,46.0,0.4,1.7,34
92644,46.0,0.4,1.7,34
92690,46.0,0.4,1.7,34
92736,46.0,0.4,1.7,34
92782,46.0,0.4,1.7,34
92828,46.0,0.4,1.7,34
92874,46.0,0.4,1.7,34
92920,46.0,0.4,1.7,34
92966,46.0,0.4,1.7,34
93012,46.0,0.4,1.7,34
93058,46.0,0.4,1.7,34
93104,46.0,0.4,1.7,34
93106,2.0,0.3,1.4,3
93150,44.0,0.4,1.7,34
93196,46.0,0.4,1.7,34
93232,36.0,0.3,1.4,3
93242,10.0,0.4,1.7,34
93288,46.0,0.4,1.7,34
93334,46.0,0.4,1.7,34
93358,24.0,0.3,1.4,3
93380,22.0,0.4,1.7,34
93426,46.0,0.4,1.7,34
93472,46.0,0.4,1.7,34
93484,12.0,0.3,1.4,3
93518,34.0,0.4,1.7,34
93564,46.0,0.4,1.7,34
93610,46.0,0.4,1.7,34
93656,46.0,0.4,1.7,34
93702,46.0,0.4,1.7,34
93727,25.0,0.3,1.4,3
93748,21.0,0.4,1.7,34
93794,46.0,0.4,1.7,34
93840,46.0,0.4,1.7,34
93844,4.0,0.3,1.4,3
94162,318.0,0.4,1.7,34
94484,322.0,0.4,1.7,34
94806,322.0,0.4,1.7,34
95128,322.0,0.4,1.7,34
95450,322.0,0.4,1.7,34
95772,322.0,0.4,1.7,34
96094,322.0,0.4,1.7,34
96416,322.0,0.4,1.7,34
96738,322.0,0.4,1.7,34
97060,322.0,0.4,1.7,34
97382,322.0,0.4,1.7,34
97704,322.0,0.4,1.7,34
98026,322.0,0.4,1.7,34
98348,322.0,0.4,1.7,34
98670,322.0,0.4,1.7,34
98992,322.0,0.4,1.7,34
99314,322.0,0.4,1.7,34
99636,322.0,0.4,1.7,34
99958,322.0,0.4,1.7,34
100280,322.0,0.4,1.7,34
100602,322.0,0.4,1.7,34
100924,322.0,0.4,1.7,34
101246,322.0,0.4,1.7,34
101568,322.0,0.4,1.7,34
101890,322.0,0.4,1.7,34
102212,322.0,0.4,1.7,34
102534,322.0,0.4,1.7,34
102856,322.0,0.4,1.7,34
103178,322.0,0.4,1.7,34
103500,322.0,0.4,1.7,34
103615,115.0,0.4,1.7,34
103730,115.0,0.4,1.7,34
103845,115.0,0.4,1.7,34
103960,115.0,0.4,1.7,34
104075,115.0,0.4,1.7,34
104190,115.0,0.4,1.7,34
104305,115.0,0.4,1.7,34
104420,115.0,0.4,1.7,34
104535,115.0,0.4,1.7,34
104650,115.0,0.4,1.7,34
104765,115.0,0.4,1.7,34
104880,115.0,0.4,1.7,34
104995,115.0,0.4,1.7,34
105110,115.0,0.4,1.7,34
105225,115.0,0.4,1.7,34
105340,115.0,0.4,1.7,34
105455,115.0,0.4,1.7,34
105570,115.0,0.4,1.7,34
105685,115.0,0.4,1.7,34
105800,115.0,0.4,1.7,34
105915,115.0,0.4,1.7,34
106030,115.0,0.4,1.7,34
106145,115.0,0.4,1.7,34
106260,115.0,0.4,1.7,34
106375,115.0,0.4,1.7,34
106490,115.0,0.4,1.7,34
106605,115.0,0.4,1.7,34
106720,115.0,0.4,1.7,34
106835,115.0,0.4,1.7,34
106950,115.0,0.4,1.7,34
107019,69.0,0.4,1.7,34
107088,69.0,0.4,1.7,34
107157,69.0,0.4,1.7,34
107226,69.0,0.4,1.7,34
107295,69.0,0.4,1.7,34
107364,69.0,0.4,1.7,34
107433,69.0,0.4,1.7,34
107502,69.0,0.4,1.7,34
107571,69.0,0.4,1.7,34
107640,69.0,0.4,1.7,34
107709,69.0,0.4,1.7,34
107778,69.0,0.4,1.7,34
107847,69.0,0.4,1.7,34
107916,69.0,0.4,1.7,34
107985,69.0,0.4,1.7,34
108054,69.0,0.4,1.7,34
108123,69.0,0.4,1.7,34
108192,69.0,0.4,1.7,34
108261,69.0,0.4,1.7,34
108330,69.0,0.4,1.7,34
108399,69.0,0.4,1.7,34
108468,69.0,0.4,1.7,34
108537,69.0,0.4,1.7,34
108606,69.0,0.4,1.7,34
108675,69.0,0.4,1.7,34
108744,69.0,0.4,1.7,34
108813,69.0,0.4,1.7,34
