TOA,Delta TOA,PW,power,angle
14025,205,0.5,1.8,40
14050,25,0.6,2.3,46
14200,150,0.4,1.7,56
14280,80,0.5,1.8,40
14367,87,0.3,1.4,57
14535,168,0.5,1.8,40
14630,95,0.4,1.7,56
14740,110,0.6,2.3,46
14790,50,0.5,1.8,40
14826,36,0.3,1.4,57
14970,144,0.6,2.3,46
15045,75,0.5,1.8,40
15060,15,0.4,1.7,56
15300,240,0.5,1.8,40
15339,39,0.3,1.4,57
15490,151,0.4,1.7,56
15555,65,0.5,1.8,40
15660,105,0.6,2.3,46
15810,150,0.5,1.8,40
15890,80,0.6,2.3,46
15920,30,0.4,1.7,56
15960,40,0.3,1.4,57
16065,105,0.5,1.8,40
16122,57,0.3,1.4,57
16320,198,0.5,1.8,40
16350,30,0.4,1.7,56
16419,69,0.3,1.4,57
16575,156,0.5,1.8,40
16580,5,0.6,2.3,46
16780,200,0.4,1.7,56
16810,30,0.6,2.3,46
16830,20,0.5,1.8,40
16932,102,0.3,1.4,57
17085,153,0.5,1.8,40
17210,125,0.4,1.7,56
17340,130,0.5,1.8,40
17500,160,0.6,2.3,46
17553,53,0.3,1.4,57
17595,42,0.5,1.8,40
17640,45,0.4,1.7,56
17715,75,0.3,1.4,57
17730,15,0.6,2.3,46
17850,120,0.5,1.8,40
18012,162,0.3,1.4,57
18070,58,0.4,1.7,56
18105,35,0.5,1.8,40
18360,255,0.5,1.8,40
18420,60,0.6,2.3,46
18500,80,0.4,1.7,56
18525,25,0.3,1.4,57
18615,90,0.5,1.8,40
18650,35,0.6,2.3,46
18870,220,0.5,1.8,40
18930,60,0.4,1.7,56
19125,195,0.5,1.8,40
19146,21,0.3,1.4,57
19380,234,0.5,1.8,40
19340,-40,0.6,2.3,46
19360,20,0.4,1.7,56
19570,210,0.6,2.3,46
19605,35,0.3,1.4,57
19635,30,0.5,1.8,40
19790,155,0.4,1.7,56
19890,100,0.5,1.8,40
20118,228,0.3,1.4,57
20145,27,0.5,1.8,40
20220,75,0.4,1.7,56
20260,40,0.6,2.3,46
20400,140,0.5,1.8,40
20490,90,0.6,2.3,46
20650,160,0.4,1.7,56
20655,5,0.5,1.8,40
20739,84,0.3,1.4,57
20910,171,0.5,1.8,40
21080,170,0.4,1.7,56
21165,85,0.5,1.8,40
21180,15,0.6,2.3,46
21198,18,0.3,1.4,57
21410,212,0.6,2.3,46
21420,10,0.5,1.8,40
21510,90,0.4,1.7,56
21675,165,0.5,1.8,40
21711,36,0.3,1.4,57
21930,219,0.5,1.8,40
21940,10,0.4,1.7,56
22100,160,0.6,2.3,46
22185,85,0.5,1.8,40
22330,145,0.6,2.3,46
22332,2,0.3,1.4,57
22370,38,0.4,1.7,56
22440,70,0.5,1.8,40
22494,54,0.3,1.4,57
22695,201,0.5,1.8,40
22791,96,0.3,1.4,57
22800,9,0.4,1.7,56
22950,150,0.5,1.8,40
23020,70,0.6,2.3,46
23205,185,0.5,1.8,40
23230,25,0.4,1.7,56
23250,20,0.6,2.3,46
23304,54,0.3,1.4,57
23460,156,0.5,1.8,40
23660,200,0.4,1.7,56
23715,55,0.5,1.8,40
23925,210,0.3,1.4,57
23940,15,0.6,2.3,46
23970,30,0.5,1.8,40
24087,117,0.3,1.4,57
24090,3,0.4,1.7,56
24170,80,0.6,2.3,46
24225,55,0.5,1.8,40
24384,159,0.3,1.4,57
24480,96,0.5,1.8,40
24520,40,0.4,1.7,56
24735,215,0.5,1.8,40
24860,125,0.6,2.3,46
24897,37,0.3,1.4,57
24950,53,0.4,1.7,56
24990,40,0.5,1.8,40
25090,100,0.6,2.3,46
25245,155,0.5,1.8,40
25380,135,0.4,1.7,56
25500,120,0.5,1.8,40
25518,18,0.3,1.4,57
25755,237,0.5,1.8,40
25780,25,0.6,2.3,46
25810,30,0.4,1.7,56
25977,167,0.3,1.4,57
26010,33,0.5,1.8,40
26240,230,0.4,1.7,56
26265,25,0.5,1.8,40
26490,225,0.3,1.4,57
26520,30,0.5,1.8,40
26670,150,0.4,1.7,56
26700,30,0.6,2.3,46
26775,75,0.5,1.8,40
26930,155,0.6,2.3,46
27030,100,0.5,1.8,40
27100,70,0.4,1.7,56
27111,11,0.3,1.4,57
27285,174,0.5,1.8,40
27530,245,0.4,1.7,56
27540,10,0.5,1.8,40
27570,30,0.3,1.4,57
27620,50,0.6,2.3,46
27795,175,0.5,1.8,40
27850,55,0.6,2.3,46
27960,110,0.4,1.7,56
28050,90,0.5,1.8,40
28083,33,0.3,1.4,57
28305,222,0.5,1.8,40
28390,85,0.4,1.7,56
28540,150,0.6,2.3,46
28560,20,0.5,1.8,40
28704,144,0.3,1.4,57
28770,66,0.6,2.3,46
28815,45,0.5,1.8,40
28820,5,0.4,1.7,56
28866,46,0.3,1.4,57
29070,204,0.5,1.8,40
29163,93,0.3,1.4,57
29250,87,0.4,1.7,56
29325,75,0.5,1.8,40
29460,135,0.6,2.3,46
29580,120,0.5,1.8,40
29676,96,0.3,1.4,57
29680,4,0.4,1.7,56
29690,10,0.6,2.3,46
29835,145,0.5,1.8,40
30090,255,0.5,1.8,40
30110,20,0.4,1.7,56
30297,187,0.3,1.4,57
30345,48,0.5,1.8,40
30380,35,0.6,2.3,46
30459,79,0.3,1.4,57
30540,81,0.4,1.7,56
30600,60,0.5,1.8,40
30610,10,0.6,2.3,46
30756,146,0.3,1.4,57
30855,99,0.5,1.8,40
30970,115,0.4,1.7,56
31110,140,0.5,1.8,40
31269,159,0.3,1.4,57
31300,31,0.6,2.3,46
31365,65,0.5,1.8,40
31400,35,0.4,1.7,56
31530,130,0.6,2.3,46
31620,90,0.5,1.8,40
31830,210,0.4,1.7,56
31875,45,0.5,1.8,40
31890,15,0.3,1.4,57
32130,240,0.5,1.8,40
32220,90,0.6,2.3,46
32260,40,0.4,1.7,56
32349,89,0.3,1.4,57
32385,36,0.5,1.8,40
32450,65,0.6,2.3,46
32640,190,0.5,1.8,40
32690,50,0.4,1.7,56
32862,172,0.3,1.4,57
32895,33,0.5,1.8,40
33120,225,0.4,1.7,56
33140,20,0.6,2.3,46
33150,10,0.5,1.8,40
33370,220,0.6,2.3,46
33405,35,0.5,1.8,40
33483,78,0.3,1.4,57
33550,67,0.4,1.7,56
33645,95,0.3,1.4,57
33660,15,0.5,1.8,40
33915,255,0.5,1.8,40
33942,27,0.3,1.4,57
33980,38,0.4,1.7,56
34060,80,0.6,2.3,46
34170,110,0.5,1.8,40
34290,120,0.6,2.3,46
34410,120,0.4,1.7,56
34425,15,0.5,1.8,40
34455,30,0.3,1.4,57
34680,225,0.5,1.8,40
34840,160,0.4,1.7,56
34935,95,0.5,1.8,40
34980,45,0.6,2.3,46
35076,96,0.3,1.4,57
35190,114,0.5,1.8,40
35210,20,0.6,2.3,46
35238,28,0.3,1.4,57
35270,32,0.4,1.7,56
35445,175,0.5,1.8,40
35535,90,0.3,1.4,57
35700,165,0.5,1.8,40
35900,200,0.6,2.3,46
35955,55,0.5,1.8,40
36048,93,0.3,1.4,57
36130,82,0.4,1.7,56
36210,80,0.5,1.8,40
36465,255,0.5,1.8,40
36560,95,0.4,1.7,56
36669,109,0.3,1.4,57
36720,51,0.5,1.8,40
36820,100,0.6,2.3,46
36831,11,0.3,1.4,57
36975,144,0.5,1.8,40
36990,15,0.4,1.7,56
37050,60,0.6,2.3,46
37128,78,0.3,1.4,57
37230,102,0.5,1.8,40
37420,190,0.4,1.7,56
37485,65,0.5,1.8,40
37641,156,0.3,1.4,57
37740,99,0.5,1.8,40
37850,110,0.4,1.7,56
37970,120,0.6,2.3,46
37995,25,0.5,1.8,40
38250,255,0.5,1.8,40
38262,12,0.3,1.4,57
38280,18,0.4,1.7,56
38424,144,0.3,1.4,57
38505,81,0.5,1.8,40
38660,155,0.6,2.3,46
38710,50,0.4,1.7,56
38721,11,0.3,1.4,57
38760,39,0.5,1.8,40
38890,130,0.6,2.3,46
39015,125,0.5,1.8,40
39140,125,0.4,1.7,56
39234,94,0.3,1.4,57
39270,36,0.5,1.8,40
39525,255,0.5,1.8,40
39570,45,0.4,1.7,56
39580,10,0.6,2.3,46
39780,200,0.5,1.8,40
39810,30,0.6,2.3,46
39855,45,0.3,1.4,57
40000,145,0.4,1.7,56
40017,17,0.3,1.4,57
40035,18,0.5,1.8,40
40290,255,0.5,1.8,40
40314,24,0.3,1.4,57
40430,116,0.4,1.7,56
40500,70,0.6,2.3,46
40545,45,0.5,1.8,40
40730,185,0.6,2.3,46
40800,70,0.5,1.8,40
40827,27,0.3,1.4,57
40860,33,0.4,1.7,56
41055,195,0.5,1.8,40
41290,235,0.4,1.7,56
41310,20,0.5,1.8,40
41420,110,0.6,2.3,46
41448,28,0.3,1.4,57
41565,117,0.5,1.8,40
41610,45,0.3,1.4,57
41650,40,0.6,2.3,46
41720,70,0.4,1.7,56
41820,100,0.5,1.8,40
41907,87,0.3,1.4,57
42075,168,0.5,1.8,40
42150,75,0.4,1.7,56
42330,180,0.5,1.8,40
42340,10,0.6,2.3,46
42420,80,0.3,1.4,57
42570,150,0.6,2.3,46
42580,10,0.4,1.7,56
42585,5,0.5,1.8,40
42840,255,0.5,1.8,40
43010,170,0.4,1.7,56
43041,31,0.3,1.4,57
43095,54,0.5,1.8,40
43203,108,0.3,1.4,57
43260,57,0.6,2.3,46
43350,90,0.5,1.8,40
43440,90,0.4,1.7,56
43490,50,0.6,2.3,46
43500,10,0.3,1.4,57
43605,105,0.5,1.8,40
43860,255,0.5,1.8,40
43870,10,0.4,1.7,56
44013,143,0.3,1.4,57
44115,102,0.5,1.8,40
44180,65,0.6,2.3,46
44300,120,0.4,1.7,56
44370,70,0.5,1.8,40
44410,40,0.6,2.3,46
44625,215,0.5,1.8,40
44634,9,0.3,1.4,57
44730,96,0.4,1.7,56
44796,66,0.3,1.4,57
44880,84,0.5,1.8,40
45093,213,0.3,1.4,57
45100,7,0.6,2.3,46
45135,35,0.5,1.8,40
45160,25,0.4,1.7,56
45330,170,0.6,2.3,46
45390,60,0.5,1.8,40
45590,200,0.4,1.7,56
45606,16,0.3,1.4,57
45645,39,0.5,1.8,40
45900,255,0.5,1.8,40
46020,120,0.4,1.7,56
46155,135,0.5,1.8,40
46227,72,0.3,1.4,57
46250,23,0.6,2.3,46
46389,139,0.3,1.4,57
46410,21,0.5,1.8,40
46450,40,0.4,1.7,56
46665,215,0.5,1.8,40
46686,21,0.3,1.4,57
46880,194,0.4,1.7,56
46920,40,0.5,1.8,40
46940,20,0.6,2.3,46
47175,235,0.5,1.8,40
47199,24,0.3,1.4,57
47310,111,0.4,1.7,56
47430,120,0.5,1.8,40
47685,255,0.5,1.8,40
47740,55,0.4,1.7,56
47820,80,0.3,1.4,57
47860,40,0.6,2.3,46
47940,80,0.5,1.8,40
47982,42,0.3,1.4,57
48090,108,0.6,2.3,46
48170,80,0.4,1.7,56
48195,25,0.5,1.8,40
48279,84,0.3,1.4,57
48450,171,0.5,1.8,40
48600,150,0.4,1.7,56
48705,105,0.5,1.8,40
48780,75,0.6,2.3,46
48792,12,0.3,1.4,57
48960,168,0.5,1.8,40
49010,50,0.6,2.3,46
49030,20,0.4,1.7,56
49215,185,0.5,1.8,40
49413,198,0.3,1.4,57
49460,47,0.4,1.7,56
49470,10,0.5,1.8,40
49575,105,0.3,1.4,57
49700,125,0.6,2.3,46
49725,25,0.5,1.8,40
49872,147,0.3,1.4,57
49890,18,0.4,1.7,56
49930,40,0.6,2.3,46
49980,50,0.5,1.8,40
50235,255,0.5,1.8,40
50320,85,0.4,1.7,56
50385,65,0.3,1.4,57
50490,105,0.5,1.8,40
50620,130,0.6,2.3,46
50745,125,0.5,1.8,40
50750,5,0.4,1.7,56
50850,100,0.6,2.3,46
51000,150,0.5,1.8,40
51006,6,0.3,1.4,57
51255,249,0.5,1.8,40
51180,-75,0.4,1.7,56
51465,285,0.3,1.4,57
51510,45,0.5,1.8,40
51540,30,0.6,2.3,46
51610,70,0.4,1.7,56
51765,155,0.5,1.8,40
51770,5,0.6,2.3,46
51978,208,0.3,1.4,57
52020,42,0.5,1.8,40
52040,20,0.4,1.7,56
52275,235,0.5,1.8,40
52460,185,0.6,2.3,46
52470,10,0.4,1.7,56
52530,60,0.5,1.8,40
52599,69,0.3,1.4,57
52690,91,0.6,2.3,46
52761,71,0.3,1.4,57
52785,24,0.5,1.8,40
52900,115,0.4,1.7,56
53040,140,0.5,1.8,40
53058,18,0.3,1.4,57
53295,237,0.5,1.8,40
53330,35,0.4,1.7,56
53380,50,0.6,2.3,46
53550,170,0.5,1.8,40
53571,21,0.3,1.4,57
53610,39,0.6,2.3,46
53760,150,0.4,1.7,56
53805,45,0.5,1.8,40
54060,255,0.5,1.8,40
54190,130,0.4,1.7,56
54192,2,0.3,1.4,57
54300,108,0.6,2.3,46
54315,15,0.5,1.8,40
54354,39,0.3,1.4,57
54530,176,0.6,2.3,46
54570,40,0.5,1.8,40
54620,50,0.4,1.7,56
54651,31,0.3,1.4,57
54825,174,0.5,1.8,40
55050,225,0.4,1.7,56
55080,30,0.5,1.8,40
55164,84,0.3,1.4,57
55220,56,0.6,2.3,46
55335,115,0.5,1.8,40
55450,115,0.6,2.3,46
55480,30,0.4,1.7,56
55590,110,0.5,1.8,40
55785,195,0.3,1.4,57
55845,60,0.5,1.8,40
55910,65,0.4,1.7,56
55947,37,0.3,1.4,57
56100,153,0.5,1.8,40
56140,40,0.6,2.3,46
56244,104,0.3,1.4,57
56340,96,0.4,1.7,56
56355,15,0.5,1.8,40
56370,15,0.6,2.3,46
56610,240,0.5,1.8,40
56757,147,0.3,1.4,57
56770,13,0.4,1.7,56
56865,95,0.5,1.8,40
57060,195,0.6,2.3,46
57120,60,0.5,1.8,40
57200,80,0.4,1.7,56
57290,90,0.6,2.3,46
57375,85,0.5,1.8,40
57378,3,0.3,1.4,57
57630,252,0.5,1.8,40
57630,0,0.4,1.7,56
57837,207,0.3,1.4,57
57885,48,0.5,1.8,40
57980,95,0.6,2.3,46
58060,80,0.4,1.7,56
58140,80,0.5,1.8,40
58210,70,0.6,2.3,46
58350,140,0.3,1.4,57
58395,45,0.5,1.8,40
58490,95,0.4,1.7,56
58650,160,0.5,1.8,40
58900,250,0.6,2.3,46
58905,5,0.5,1.8,40
58920,15,0.4,1.7,56
58971,51,0.3,1.4,57
59130,159,0.6,2.3,46
59133,3,0.3,1.4,57
59160,27,0.5,1.8,40
59350,190,0.4,1.7,56
59415,65,0.5,1.8,40
59430,15,0.3,1.4,57
59670,240,0.5,1.8,40
59780,110,0.4,1.7,56
59820,40,0.6,2.3,46
59925,105,0.5,1.8,40
59943,18,0.3,1.4,57
60050,107,0.6,2.3,46
60180,130,0.5,1.8,40
60210,30,0.4,1.7,56
60435,225,0.5,1.8,40
60564,129,0.3,1.4,57
60640,76,0.4,1.7,56
60690,50,0.5,1.8,40
60726,36,0.3,1.4,57
60740,14,0.6,2.3,46
60945,205,0.5,1.8,40
60970,25,0.6,2.3,46
61023,53,0.3,1.4,57
61070,47,0.4,1.7,56
61200,130,0.5,1.8,40
61455,255,0.5,1.8,40
61500,45,0.4,1.7,56
61536,36,0.3,1.4,57
61660,124,0.6,2.3,46
61710,50,0.5,1.8,40
61890,180,0.6,2.3,46
61930,40,0.4,1.7,56
61965,35,0.5,1.8,40
62157,192,0.3,1.4,57
62220,63,0.5,1.8,40
62319,99,0.3,1.4,57
62360,41,0.4,1.7,56
62475,115,0.5,1.8,40
62580,105,0.6,2.3,46
62616,36,0.3,1.4,57
62730,114,0.5,1.8,40
62790,60,0.4,1.7,56
62810,20,0.6,2.3,46
62985,175,0.5,1.8,40
63129,144,0.3,1.4,57
63220,91,0.4,1.7,56
63240,20,0.5,1.8,40
63495,255,0.5,1.8,40
63500,5,0.6,2.3,46
63650,150,0.4,1.7,56
63730,80,0.6,2.3,46
63750,20,0.5,1.8,40
64005,255,0.5,1.8,40
64080,75,0.4,1.7,56
64209,129,0.3,1.4,57
64260,51,0.5,1.8,40
64420,160,0.6,2.3,46
64510,90,0.4,1.7,56
64515,5,0.5,1.8,40
64650,135,0.6,2.3,46
64722,72,0.3,1.4,57
64770,48,0.5,1.8,40
64940,170,0.4,1.7,56
65025,85,0.5,1.8,40
65280,255,0.5,1.8,40
65340,60,0.6,2.3,46
65343,3,0.3,1.4,57
65370,27,0.4,1.7,56
65505,135,0.3,1.4,57
65535,30,0.5,1.8,40
65570,35,0.6,2.3,46
65790,220,0.5,1.8,40
65800,10,0.4,1.7,56
65802,2,0.3,1.4,57
66045,243,0.5,1.8,40
66230,185,0.4,1.7,56
66260,30,0.6,2.3,46
66300,40,0.5,1.8,40
66315,15,0.3,1.4,57
66490,175,0.6,2.3,46
66555,65,0.5,1.8,40
66660,105,0.4,1.7,56
66810,150,0.5,1.8,40
66936,126,0.3,1.4,57
67065,129,0.5,1.8,40
67090,25,0.4,1.7,56
67098,8,0.3,1.4,57
67180,82,0.6,2.3,46
67320,140,0.5,1.8,40
67395,75,0.3,1.4,57
67410,15,0.6,2.3,46
67520,110,0.4,1.7,56
67575,55,0.5,1.8,40
67830,255,0.5,1.8,40
67908,78,0.3,1.4,57
67950,42,0.4,1.7,56
68085,135,0.5,1.8,40
68100,15,0.6,2.3,46
68340,240,0.5,1.8,40
68380,40,0.4,1.7,56
68529,149,0.3,1.4,57
68595,66,0.5,1.8,40
68691,96,0.3,1.4,57
68810,119,0.4,1.7,56
68850,40,0.5,1.8,40
68988,138,0.3,1.4,57
69020,32,0.6,2.3,46
69105,85,0.5,1.8,40
69240,135,0.4,1.7,56
69250,10,0.6,2.3,46
69360,110,0.5,1.8,40
69501,141,0.3,1.4,57
69615,114,0.5,1.8,40
69670,55,0.4,1.7,56
69870,200,0.5,1.8,40
69940,70,0.6,2.3,46
70100,160,0.4,1.7,56
70122,22,0.3,1.4,57
70125,3,0.5,1.8,40
70170,45,0.6,2.3,46
70284,114,0.3,1.4,57
70380,96,0.5,1.8,40
70530,150,0.4,1.7,56
70581,51,0.3,1.4,57
70635,54,0.5,1.8,40
70860,225,0.6,2.3,46
70890,30,0.5,1.8,40
70960,70,0.4,1.7,56
71090,130,0.6,2.3,46
71094,4,0.3,1.4,57
71145,51,0.5,1.8,40
71390,245,0.4,1.7,56
71400,10,0.5,1.8,40
71655,255,0.5,1.8,40
71715,60,0.3,1.4,57
71780,65,0.6,2.3,46
71820,40,0.4,1.7,56
71877,57,0.3,1.4,57
71910,33,0.5,1.8,40
72010,100,0.6,2.3,46
72165,155,0.5,1.8,40
72174,9,0.3,1.4,57
72250,76,0.4,1.7,56
72420,170,0.5,1.8,40
72675,255,0.5,1.8,40
72680,5,0.4,1.7,56
72687,7,0.3,1.4,57
72700,13,0.6,2.3,46
72930,230,0.5,1.8,40
73110,180,0.4,1.7,56
73185,75,0.5,1.8,40
73308,123,0.3,1.4,57
73440,132,0.5,1.8,40
73470,30,0.3,1.4,57
73540,70,0.4,1.7,56
73620,80,0.6,2.3,46
73695,75,0.5,1.8,40
73767,72,0.3,1.4,57
73850,83,0.6,2.3,46
73950,100,0.5,1.8,40
73970,20,0.4,1.7,56
74205,235,0.5,1.8,40
74280,75,0.3,1.4,57
74400,120,0.4,1.7,56
74460,60,0.5,1.8,40
74540,80,0.6,2.3,46
74715,175,0.5,1.8,40
74770,55,0.6,2.3,46
74830,60,0.4,1.7,56
74901,71,0.3,1.4,57
74970,69,0.5,1.8,40
75063,93,0.3,1.4,57
75225,162,0.5,1.8,40
75260,35,0.4,1.7,56
75360,100,0.3,1.4,57
75460,100,0.6,2.3,46
75480,20,0.5,1.8,40
75690,210,0.4,1.7,56
75735,45,0.5,1.8,40
75873,138,0.3,1.4,57
75990,117,0.5,1.8,40
76120,130,0.4,1.7,56
76245,125,0.5,1.8,40
76380,135,0.6,2.3,46
76494,114,0.3,1.4,57
76500,6,0.5,1.8,40
76550,50,0.4,1.7,56
76610,60,0.6,2.3,46
76656,46,0.3,1.4,57
76755,99,0.5,1.8,40
76953,198,0.3,1.4,57
76980,27,0.4,1.7,56
77010,30,0.5,1.8,40
77265,255,0.5,1.8,40
77300,35,0.6,2.3,46
77410,110,0.4,1.7,56
77466,56,0.3,1.4,57
77520,54,0.5,1.8,40
77530,10,0.6,2.3,46
77775,245,0.5,1.8,40
77840,65,0.4,1.7,56
78030,190,0.5,1.8,40
78087,57,0.3,1.4,57
78220,133,0.6,2.3,46
78249,29,0.3,1.4,57
78270,21,0.4,1.7,56
78285,15,0.5,1.8,40
78450,165,0.6,2.3,46
78540,90,0.5,1.8,40
78546,6,0.3,1.4,57
78700,154,0.4,1.7,56
78795,95,0.5,1.8,40
79050,255,0.5,1.8,40
79059,9,0.3,1.4,57
79130,71,0.4,1.7,56
79140,10,0.6,2.3,46
79305,165,0.5,1.8,40
79370,65,0.6,2.3,46
79560,190,0.5,1.8,40
79680,120,0.3,1.4,57
79815,135,0.5,1.8,40
79842,27,0.3,1.4,57
79990,148,0.4,1.7,56
80060,70,0.6,2.3,46
80070,10,0.5,1.8,40
80139,69,0.3,1.4,57
80290,151,0.6,2.3,46
80325,35,0.5,1.8,40
80420,95,0.4,1.7,56
80580,160,0.5,1.8,40
80652,72,0.3,1.4,57
80835,183,0.5,1.8,40
80850,15,0.4,1.7,56
80980,130,0.6,2.3,46
81090,110,0.5,1.8,40
81210,120,0.6,2.3,46
81273,63,0.3,1.4,57
81280,7,0.4,1.7,56
81345,65,0.5,1.8,40
81435,90,0.3,1.4,57
81600,165,0.5,1.8,40
81710,110,0.4,1.7,56
81732,22,0.3,1.4,57
81855,123,0.5,1.8,40
81900,45,0.6,2.3,46
82110,210,0.5,1.8,40
82130,20,0.6,2.3,46
82140,10,0.4,1.7,56
82245,105,0.3,1.4,57
82365,120,0.5,1.8,40
82570,205,0.4,1.7,56
82620,50,0.5,1.8,40
82820,200,0.6,2.3,46
82866,46,0.3,1.4,57
82875,9,0.5,1.8,40
83000,125,0.4,1.7,56
83028,28,0.3,1.4,57
83050,22,0.6,2.3,46
83130,80,0.5,1.8,40
83325,195,0.3,1.4,57
83385,60,0.5,1.8,40
83430,45,0.4,1.7,56
83640,210,0.5,1.8,40
83740,100,0.6,2.3,46
83838,98,0.3,1.4,57
83860,22,0.4,1.7,56
83895,35,0.5,1.8,40
83970,75,0.6,2.3,46
84150,180,0.5,1.8,40
84290,140,0.4,1.7,56
84405,115,0.5,1.8,40
84459,54,0.3,1.4,57
84660,201,0.5,1.8,40
84660,0,0.6,2.3,46
84720,60,0.4,1.7,56
84890,170,0.6,2.3,46
84915,25,0.5,1.8,40
84918,3,0.3,1.4,57
85150,232,0.4,1.7,56
85170,20,0.5,1.8,40
85425,255,0.5,1.8,40
85431,6,0.3,1.4,57
85580,149,0.4,1.7,56
85680,100,0.5,1.8,40
85810,130,0.6,2.3,46
85935,125,0.5,1.8,40
86010,75,0.4,1.7,56
86052,42,0.3,1.4,57
86190,138,0.5,1.8,40
86214,24,0.3,1.4,57
86440,226,0.4,1.7,56
86445,5,0.5,1.8,40
86500,55,0.6,2.3,46
86511,11,0.3,1.4,57
86700,189,0.5,1.8,40
86730,30,0.6,2.3,46
86870,140,0.4,1.7,56
86955,85,0.5,1.8,40
87024,69,0.3,1.4,57
87210,186,0.5,1.8,40
87300,90,0.4,1.7,56
87420,120,0.6,2.3,46
87465,45,0.5,1.8,40
87645,180,0.3,1.4,57
87650,5,0.6,2.3,46
