TOA,Delta TOA,PW,power,angle
131723.7,535.8,0.4,1.6,43
132283.5,10879.6,0.4,1.6,43
132831.3,547.8,0.4,1.6,43
133391.2,10915.0,0.4,1.6,43
133927.0,535.8,0.4,1.6,43
134474.8,547.8,0.4,1.6,43
135034.7,11064.5,0.4,1.6,43
135582.5,547.8,0.4,1.6,43
136160.4,11070.7,0.4,1.6,43
136744.3,583.9,0.4,1.6,43
137292.2,547.9,0.4,1.6,43
137834.0,11301.5,0.4,1.6,43
138405.9,571.9,0.4,1.6,43
138971.7,11331.5,0.4,1.6,43
139543.6,571.9,0.4,1.6,43
140115.5,571.9,0.4,1.6,43
140705.5,11535.8,0.4,1.6,43
141277.4,571.9,0.4,1.6,43
141825.2,11480.8,0.4,1.6,43
142361.0,535.8,0.4,1.6,43
142932.9,571.9,0.4,1.6,43
143468.7,11594.8,0.4,1.6,43
144052.6,583.9,0.4,1.6,43
144600.4,11512.4,0.4,1.6,43
145190.4,590.0,0.4,1.6,43
145726.2,11502.9,0.4,1.6,43
146274.0,547.8,0.4,1.6,43
146821.8,547.8,0.4,1.6,43
147357.6,11782.2,0.4,1.6,43
147947.6,590.0,0.4,1.6,43
148513.4,11834.2,0.4,1.6,43
149049.2,535.8,0.4,1.6,43
149621.1,11873.6,0.4,1.6,43
150181.0,559.9,0.4,1.6,43
150746.9,565.9,0.4,1.6,43
151312.7,12130.3,0.4,1.6,43
151896.7,584.0,0.4,1.6,43
152480.6,583.9,0.4,1.6,43
153022.4,12353.9,0.4,1.6,43
153576.3,553.9,0.4,1.6,43
154148.2,12308.9,0.4,1.6,43
154696.0,547.8,0.4,1.6,43
155249.8,12267.4,0.4,1.6,43
155785.6,535.8,0.4,1.6,43
156351.5,565.9,0.4,1.6,43
156905.3,12503.7,0.4,1.6,43
157459.2,553.9,0.4,1.6,43
157994.9,12513.2,0.4,1.6,43
158548.8,553.9,0.4,1.6,43
159120.7,571.9,0.4,1.6,43
159668.5,12700.7,0.4,1.6,43
160222.3,553.8,0.4,1.6,43
160788.2,12803.4,0.4,1.6,43
161378.2,590.0,0.4,1.6,43
161944.1,565.9,0.4,1.6,43
162522.0,13125.9,0.4,1.6,43
163111.9,589.9,0.4,1.6,43
163677.8,565.9,0.4,1.6,43
164219.6,13341.3,0.4,1.6,43
164803.6,584.0,0.4,1.6,43
165375.5,13432.9,0.4,1.6,43
165953.4,577.9,0.4,1.6,43
166519.3,565.9,0.4,1.6,43
167061.1,13671.8,0.4,1.6,43
167620.9,559.8,0.4,1.6,43
168210.9,13761.2,0.4,1.6,43
168764.7,553.8,0.4,1.6,43
169342.6,577.9,0.4,1.6,43
169890.5,13958.6,0.4,1.6,43
170438.3,547.8,0.4,1.6,43
171028.2,589.9,0.4,1.6,43
171582.1,14207.4,0.4,1.6,43
172172.0,589.9,0.4,1.6,43
172743.9,14174.8,0.4,1.6,43
173303.8,559.9,0.4,1.6,43
173857.6,14101.9,0.4,1.6,43
174417.5,559.9,0.4,1.6,43
174989.4,571.9,0.4,1.6,43
175573.3,14276.3,0.4,1.6,43
176163.3,590.0,0.4,1.6,43
176729.2,14261.4,0.4,1.6,43
177307.1,577.9,0.4,1.6,43
177879.0,14307.5,0.4,1.6,43
178450.9,571.9,0.4,1.6,43
179010.8,559.9,0.4,1.6,43
179594.7,14501.6,0.4,1.6,43
180130.5,535.8,0.4,1.6,43
180720.4,14488.0,0.4,1.6,43
181304.4,584.0,0.4,1.6,43
181846.2,541.8,0.4,1.6,43
182418.1,14707.5,0.4,1.6,43
182965.9,547.8,0.4,1.6,43
183519.7,14725.0,0.4,1.6,43
184055.5,535.8,0.4,1.6,43
184639.5,584.0,0.4,1.6,43
185211.4,14962.1,0.4,1.6,43
185795.3,583.9,0.4,1.6,43
186331.1,14934.7,0.4,1.6,43
186897.0,565.9,0.4,1.6,43
187432.7,535.7,0.4,1.6,43
188016.7,15098.7,0.4,1.6,43
188576.5,559.8,0.4,1.6,43
189124.4,15043.5,0.4,1.6,43
189684.2,559.8,0.4,1.6,43
190262.1,15038.0,0.4,1.6,43
190816.0,553.9,0.4,1.6,43
191393.9,577.9,0.4,1.6,43
191983.9,15257.9,0.4,1.6,43
192561.8,577.9,0.4,1.6,43
193151.7,15298.3,0.4,1.6,43
193687.5,535.8,0.4,1.6,43
194235.3,547.8,0.4,1.6,43
194801.2,15516.9,0.4,1.6,43
195355.1,553.9,0.4,1.6,43
195914.9,15582.0,0.4,1.6,43
196456.7,541.8,0.4,1.6,43
196992.5,15536.1,0.4,1.6,43
197582.5,590.0,0.4,1.6,43
198148.3,565.8,0.4,1.6,43
198726.3,15898.1,0.4,1.6,43
199286.1,559.8,0.4,1.6,43
199852.0,565.9,0.4,1.6,43
200387.8,16148.4,0.4,1.6,43
200959.7,571.9,0.4,1.6,43
201525.6,16190.3,0.4,1.6,43
202067.4,541.8,0.4,1.6,43
202621.2,553.8,0.4,1.6,43
203211.2,16496.2,0.4,1.6,43
203759.0,547.8,0.4,1.6,43
204318.8,16488.2,0.4,1.6,43
204866.7,547.9,0.4,1.6,43
205402.4,535.7,0.4,1.6,43
205938.2,16605.7,0.4,1.6,43
206492.1,553.9,0.4,1.6,43
207070.0,577.9,0.4,1.6,43
207659.9,16900.4,0.4,1.6,43
208249.9,590.0,0.4,1.6,43
208791.7,16971.8,0.4,1.6,43
209381.7,590.0,0.4,1.6,43
209953.6,571.9,0.4,1.6,43
210537.5,17270.9,0.4,1.6,43
211079.3,541.8,0.4,1.6,43
211669.3,17291.1,0.4,1.6,43
212223.1,553.8,0.4,1.6,43
212783.0,559.9,0.4,1.6,43
213360.9,17484.7,0.4,1.6,43
213902.7,541.8,0.4,1.6,43
214462.5,17462.8,0.4,1.6,43
215016.4,553.9,0.4,1.6,43
215594.3,577.9,0.4,1.6,43
216130.1,17664.0,0.4,1.6,43
216714.0,583.9,0.4,1.6,43
217279.9,17686.4,0.4,1.6,43
217863.8,583.9,0.4,1.6,43
218447.8,584.0,0.4,1.6,43
219019.7,17947.9,0.4,1.6,43
219579.5,559.8,0.4,1.6,43
220145.4,17906.8,0.4,1.6,43
220711.3,565.9,0.4,1.6,43
221283.2,17936.9,0.4,1.6,43
221825.0,541.8,0.4,1.6,43
222408.9,583.9,0.4,1.6,43
222944.7,18100.4,0.4,1.6,43
223486.5,541.8,0.4,1.6,43
224076.5,18140.3,0.4,1.6,43
224636.3,559.8,0.4,1.6,43
225190.2,553.9,0.4,1.6,43
225756.1,18361.4,0.4,1.6,43
226334.0,577.9,0.4,1.6,43
226911.9,577.9,0.4,1.6,43
227477.8,18620.6,0.4,1.6,43
228031.6,553.8,0.4,1.6,43
228621.6,18581.8,0.4,1.6,43
229187.5,565.9,0.4,1.6,43
229753.3,565.8,0.4,1.6,43
230301.2,18838.3,0.4,1.6,43
230891.1,589.9,0.4,1.6,43
231469.0,18933.9,0.4,1.6,43
232016.9,547.9,0.4,1.6,43
232588.8,571.9,0.4,1.6,43
233136.6,19190.3,0.4,1.6,43
233720.5,583.9,0.4,1.6,43
234298.4,19208.9,0.4,1.6,43
234882.4,584.0,0.4,1.6,43
235418.2,535.8,0.4,1.6,43
236002.1,19371.3,0.4,1.6,43
236537.9,535.8,0.4,1.6,43
237121.8,19343.8,0.4,1.6,43
237663.6,541.8,0.4,1.6,43
238217.5,553.9,0.4,1.6,43
238753.2,19465.5,0.4,1.6,43
239307.1,553.9,0.4,1.6,43
239842.9,19447.5,0.4,1.6,43
240432.8,589.9,0.4,1.6,43
240980.6,547.8,0.4,1.6,43
241552.5,19655.2,0.4,1.6,43
242136.5,584.0,0.4,1.6,43
242726.4,19693.8,0.4,1.6,43
243274.3,547.9,0.4,1.6,43
243822.1,547.8,0.4,1.6,43
244400.0,19893.1,0.4,1.6,43
244977.9,577.9,0.4,1.6,43
245561.9,20002.4,0.4,1.6,43
246109.7,547.8,0.4,1.6,43
246681.6,571.9,0.4,1.6,43
247247.5,20225.6,0.4,1.6,43
247825.4,577.9,0.4,1.6,43
248391.3,20226.2,0.4,1.6,43
248945.1,553.8,0.4,1.6,43
249529.0,583.9,0.4,1.6,43
250119.0,20479.6,0.4,1.6,43
250690.9,571.9,0.4,1.6,43
251280.9,20561.4,0.4,1.6,43
251864.8,583.9,0.4,1.6,43
252424.7,20577.7,0.4,1.6,43
252984.5,559.8,0.4,1.6,43
253550.4,565.9,0.4,1.6,43
254098.2,20780.9,0.4,1.6,43
254688.2,590.0,0.4,1.6,43
255266.1,577.9,0.4,1.6,43
255838.0,20999.1,0.4,1.6,43
256409.9,571.9,0.4,1.6,43
256945.7,21050.3,0.4,1.6,43
257517.6,571.9,0.4,1.6,43
258095.5,577.9,0.4,1.6,43
258631.3,21316.8,0.4,1.6,43
259173.1,541.8,0.4,1.6,43
259751.0,577.9,0.4,1.6,43
260322.9,21463.1,0.4,1.6,43
260900.8,577.9,0.4,1.6,43
261448.6,21469.3,0.4,1.6,43
262014.5,565.9,0.4,1.6,43
262580.4,565.9,0.4,1.6,43
263134.2,21739.7,0.4,1.6,43
263718.2,584.0,0.4,1.6,43
264302.1,21788.1,0.4,1.6,43
264856.0,553.9,0.4,1.6,43
265427.9,571.9,0.4,1.6,43
265987.7,22074.3,0.4,1.6,43
266571.7,584.0,0.4,1.6,43
267155.6,22051.7,0.4,1.6,43
267739.5,583.9,0.4,1.6,43
268305.4,22137.2,0.4,1.6,43
268865.3,559.9,0.4,1.6,43
269449.2,22165.4,0.4,1.6,43
270009.1,559.9,0.4,1.6,43
270544.9,535.8,0.4,1.6,43
271104.7,22366.3,0.4,1.6,43
271646.5,541.8,0.4,1.6,43
272194.3,22304.8,0.4,1.6,43
272766.2,571.9,0.4,1.6,43
273338.1,571.9,0.4,1.6,43
273904.0,22544.1,0.4,1.6,43
274457.9,553.9,0.4,1.6,43
275017.7,22526.5,0.4,1.6,43
275607.7,590.0,0.4,1.6,43
276167.5,22588.3,0.4,1.6,43
276703.3,535.8,0.4,1.6,43
277281.2,577.9,0.4,1.6,43
277823.0,22761.6,0.4,1.6,43
278370.9,547.9,0.4,1.6,43
278954.8,22813.3,0.4,1.6,43
279490.6,535.8,0.4,1.6,43
280026.4,535.8,0.4,1.6,43
280604.3,22937.2,0.4,1.6,43
281170.2,565.9,0.4,1.6,43
281730.0,22935.5,0.4,1.6,43
282283.9,553.9,0.4,1.6,43
282855.8,571.9,0.4,1.6,43
283433.7,23153.1,0.4,1.6,43
284011.6,577.9,0.4,1.6,43
284559.4,23147.4,0.4,1.6,43
285095.2,535.8,0.4,1.6,43
285679.1,583.9,0.4,1.6,43
286233.0,23390.1,0.4,1.6,43
286786.8,553.8,0.4,1.6,43
287358.7,571.9,0.4,1.6,43
287924.6,23646.8,0.4,1.6,43
288508.5,583.9,0.4,1.6,43
289056.4,23702.4,0.4,1.6,43
289640.3,583.9,0.4,1.6,43
290230.3,23792.3,0.4,1.6,43
290820.2,589.9,0.4,1.6,43
291374.1,553.9,0.4,1.6,43
291964.0,24091.1,0.4,1.6,43
292535.9,571.9,0.4,1.6,43
293077.7,24101.0,0.4,1.6,43
293667.7,590.0,0.4,1.6,43
294221.5,24121.4,0.4,1.6,43
294775.4,553.9,0.4,1.6,43
295323.2,547.8,0.4,1.6,43
295895.1,24320.7,0.4,1.6,43
296430.9,535.8,0.4,1.6,43
296984.7,24342.0,0.4,1.6,43
297562.6,577.9,0.4,1.6,43
298128.5,565.9,0.4,1.6,43
298688.4,24583.2,0.4,1.6,43
299230.2,541.8,0.4,1.6,43
299772.0,541.8,0.4,1.6,43
300355.9,24874.9,0.4,1.6,43
300897.7,541.8,0.4,1.6,43
301439.5,24906.0,0.4,1.6,43
302011.4,571.9,0.4,1.6,43
302565.2,553.8,0.4,1.6,43
303143.2,25127.5,0.4,1.6,43
303709.0,565.8,0.4,1.6,43
304250.8,25123.5,0.4,1.6,43
304804.7,553.9,0.4,1.6,43
305394.6,589.9,0.4,1.6,43
305960.5,25445.6,0.4,1.6,43
306508.3,547.8,0.4,1.6,43
307092.3,25430.3,0.4,1.6,43
307640.1,547.8,0.4,1.6,43
308206.0,565.9,0.4,1.6,43
308741.8,25562.1,0.4,1.6,43
309295.6,553.8,0.4,1.6,43
309843.4,25560.0,0.4,1.6,43
310427.4,584.0,0.4,1.6,43
311011.3,583.9,0.4,1.6,43
311559.1,25880.2,0.4,1.6,43
312113.0,553.9,0.4,1.6,43
312684.9,571.9,0.4,1.6,43
313232.7,26126.8,0.4,1.6,43
313774.5,541.8,0.4,1.6,43
314334.3,26207.4,0.4,1.6,43
314906.2,571.9,0.4,1.6,43
315442.0,535.8,0.4,1.6,43
316001.9,26428.3,0.4,1.6,43
316591.8,589.9,0.4,1.6,43
317151.7,26517.7,0.4,1.6,43
317705.5,553.8,0.4,1.6,43
26557.6,0.0,0.4,1.6,43
27117.4,559.8,0.4,1.6,43
27683.3,565.9,0.4,1.6,43
28255.2,26804.5,0.4,1.6,43
28803.0,547.8,0.4,1.6,43
29381.0,26830.5,0.4,1.6,43
29952.9,571.9,0.4,1.6,43
30506.7,553.8,0.4,1.6,43
31078.6,27010.4,0.4,1.6,43
31614.4,535.8,0.4,1.6,43
32198.3,27105.2,0.4,1.6,43
32740.1,541.8,0.4,1.6,43
33312.0,571.9,0.4,1.6,43
33883.9,27348.0,0.4,1.6,43
34425.7,541.8,0.4,1.6,43
34961.5,535.8,0.4,1.6,43
35533.4,27578.4,0.4,1.6,43
36099.3,565.9,0.4,1.6,43
36689.2,589.9,0.4,1.6,43
37267.2,27928.6,0.4,1.6,43
37857.1,589.9,0.4,1.6,43
38392.9,28021.4,0.4,1.6,43
38946.7,553.8,0.4,1.6,43
39500.6,553.9,0.4,1.6,43
40060.4,28222.5,0.4,1.6,43
40632.3,571.9,0.4,1.6,43
41216.3,28199.8,0.4,1.6,43
41752.1,535.8,0.4,1.6,43
42317.9,565.8,0.4,1.6,43
42901.9,28450.5,0.4,1.6,43
43467.8,565.9,0.4,1.6,43
44021.6,28466.4,0.4,1.6,43
44569.4,547.8,0.4,1.6,43
45147.3,577.9,0.4,1.6,43
45707.2,28689.5,0.4,1.6,43
46255.0,547.8,0.4,1.6,43
46814.9,28669.8,0.4,1.6,43
47356.7,541.8,0.4,1.6,43
47928.6,28738.9,0.4,1.6,43
48464.4,535.8,0.4,1.6,43
49048.3,583.9,0.4,1.6,43
49590.1,28945.8,0.4,1.6,43
50180.1,590.0,0.4,1.6,43
50752.0,571.9,0.4,1.6,43
51299.8,29204.8,0.4,1.6,43
51835.6,535.8,0.4,1.6,43
52383.4,29141.3,0.4,1.6,43
52955.3,571.9,0.4,1.6,43
53491.1,535.8,0.4,1.6,43
54075.0,29366.5,0.4,1.6,43
54646.9,571.9,0.4,1.6,43
55230.8,29359.4,0.4,1.6,43
55772.6,541.8,0.4,1.6,43
56320.5,547.9,0.4,1.6,43
56898.4,29501.5,0.4,1.6,43
57452.2,553.8,0.4,1.6,43
58042.2,29545.4,0.4,1.6,43
58632.1,589.9,0.4,1.6,43
59167.9,535.8,0.4,1.6,43
59709.7,29762.3,0.4,1.6,43
60299.7,590.0,0.4,1.6,43
60841.5,29841.6,0.4,1.6,43
61419.4,577.9,0.4,1.6,43
62009.4,590.0,0.4,1.6,43
62551.2,29962.6,0.4,1.6,43
63099.0,547.8,0.4,1.6,43
63688.9,29949.3,0.4,1.6,43
64272.9,584.0,0.4,1.6,43
64814.7,30022.6,0.4,1.6,43
65380.6,565.9,0.4,1.6,43
65940.4,559.8,0.4,1.6,43
66518.3,30200.6,0.4,1.6,43
67084.2,565.9,0.4,1.6,43
67632.0,30246.0,0.4,1.6,43
68179.9,547.9,0.4,1.6,43
68757.8,30177.4,0.4,1.6,43
69335.7,577.9,0.4,1.6,43
69883.5,547.8,0.4,1.6,43
70461.4,30430.3,0.4,1.6,43
71039.4,578.0,0.4,1.6,43
71581.2,30481.9,0.4,1.6,43
72159.1,577.9,0.4,1.6,43
72725.0,565.9,0.4,1.6,43
73278.8,30772.2,0.4,1.6,43
73862.7,583.9,0.4,1.6,43
74422.6,559.9,0.4,1.6,43
75006.5,31005.8,0.4,1.6,43
75542.3,535.8,0.4,1.6,43
76126.3,31037.7,0.4,1.6,43
76674.1,547.8,0.4,1.6,43
77227.9,30992.1,0.4,1.6,43
77769.7,541.8,0.4,1.6,43
78317.5,547.8,0.4,1.6,43
78877.4,31159.4,0.4,1.6,43
79425.2,547.8,0.4,1.6,43
79961.0,31182.6,0.4,1.6,43
80508.8,547.8,0.4,1.6,43
81050.6,541.8,0.4,1.6,43
81604.5,31391.3,0.4,1.6,43
82182.4,577.9,0.4,1.6,43
82724.2,31352.0,0.4,1.6,43
83314.1,589.9,0.4,1.6,43
83904.1,590.0,0.4,1.6,43
84494.1,31631.8,0.4,1.6,43
85047.9,553.8,0.4,1.6,43
85595.7,547.8,0.4,1.6,43
86131.5,31712.1,0.4,1.6,43
86697.4,565.9,0.4,1.6,43
87239.2,31657.0,0.4,1.6,43
87793.0,553.8,0.4,1.6,43
88383.0,31693.0,0.4,1.6,43
88942.8,559.8,0.4,1.6,43
89532.8,590.0,0.4,1.6,43
90074.6,31922.2,0.4,1.6,43
90640.5,565.9,0.4,1.6,43
91224.4,31952.4,0.4,1.6,43
91808.4,584.0,0.4,1.6,43
92398.3,589.9,0.4,1.6,43
92940.1,32166.2,0.4,1.6,43
93512.0,571.9,0.4,1.6,43
94102.0,32299.3,0.4,1.6,43
94655.8,553.8,0.4,1.6,43
95227.7,571.9,0.4,1.6,43
95769.5,32512.2,0.4,1.6,43
96359.5,590.0,0.4,1.6,43
96943.4,32562.6,0.4,1.6,43
97521.3,577.9,0.4,1.6,43
98063.1,32531.2,0.4,1.6,43
98617.0,553.9,0.4,1.6,43
99194.9,577.9,0.4,1.6,43
99742.7,32799.6,0.4,1.6,43
100284.5,541.8,0.4,1.6,43
100826.3,32822.8,0.4,1.6,43
101416.3,590.0,0.4,1.6,43
101958.1,32807.5,0.4,1.6,43
102524.0,565.9,0.4,1.6,43
103083.8,559.8,0.4,1.6,43
103673.8,33068.6,0.4,1.6,43
104221.6,547.8,0.4,1.6,43
104781.5,559.9,0.4,1.6,43
105323.3,33283.2,0.4,1.6,43
105913.2,589.9,0.4,1.6,43
106497.2,33278.4,0.4,1.6,43
107087.1,589.9,0.4,1.6,43
107641.0,33342.1,0.4,1.6,43
108200.8,559.8,0.4,1.6,43
108778.7,33324.8,0.4,1.6,43
109356.7,578.0,0.4,1.6,43
109916.5,559.8,0.4,1.6,43
110494.4,33593.8,0.4,1.6,43
111084.4,590.0,0.4,1.6,43
111674.4,33646.4,0.4,1.6,43
112264.3,589.9,0.4,1.6,43
112812.1,547.8,0.4,1.6,43
113390.1,33816.8,0.4,1.6,43
