TOA,Delta TOA,PW,power,angle
50698.1,331.1,0.5,1.9,37
51037.1,339,0.5,1.9,37
51391.9,354.8,0.5,1.9,37
51797.9,406,0.5,1.9,37
52200,402.1,0.5,1.9,37
52578.4,378.4,0.5,1.9,37
52933.2,354.8,0.5,1.9,37
53339.3,406.1,0.5,1.9,37
53682.2,342.9,0.5,1.9,37
54013.3,331.1,0.5,1.9,37
54411.5,398.2,0.5,1.9,37
54742.6,331.1,0.5,1.9,37
55144.7,402.1,0.5,1.9,37
55534.9,390.2,0.5,1.9,37
55921.3,386.4,0.5,1.9,37
56323.3,402,0.5,1.9,37
56662.4,339.1,0.5,1.9,37
57009.3,346.9,0.5,1.9,37
57403.5,394.2,0.5,1.9,37
57801.6,398.1,0.5,1.9,37
58207.6,406,0.5,1.9,37
58566.3,358.7,0.5,1.9,37
58952.7,386.4,0.5,1.9,37
59307.4,354.7,0.5,1.9,37
59638.6,331.2,0.5,1.9,37
60009.1,370.5,0.5,1.9,37
60367.8,358.7,0.5,1.9,37
60746.3,378.5,0.5,1.9,37
61136.5,390.2,0.5,1.9,37
61511,374.5,0.5,1.9,37
61861.9,350.9,0.5,1.9,37
62200.9,339,0.5,1.9,37
62551.7,350.8,0.5,1.9,37
62930.1,378.4,0.5,1.9,37
63292.8,362.7,0.5,1.9,37
63679.1,386.3,0.5,1.9,37
64018.1,339,0.5,1.9,37
64376.9,358.8,0.5,1.9,37
64759.2,382.3,0.5,1.9,37
65161.3,402.1,0.5,1.9,37
65559.5,398.2,0.5,1.9,37
65914.2,354.7,0.5,1.9,37
66320.3,406.1,0.5,1.9,37
66726.3,406,0.5,1.9,37
67069.2,342.9,0.5,1.9,37
67424,354.8,0.5,1.9,37
67818.2,394.2,0.5,1.9,37
68149.3,331.1,0.5,1.9,37
68519.9,370.6,0.5,1.9,37
68906.2,386.3,0.5,1.9,37
69257,350.8,0.5,1.9,37
69651.2,394.2,0.5,1.9,37
70045.4,394.2,0.5,1.9,37
70451.5,406.1,0.5,1.9,37
70806.3,354.8,0.5,1.9,37
71141.3,335,0.5,1.9,37
71476.4,335.1,0.5,1.9,37
71874.5,398.1,0.5,1.9,37
72213.5,339,0.5,1.9,37
72572.3,358.8,0.5,1.9,37
72942.8,370.5,0.5,1.9,37
73325.2,382.4,0.5,1.9,37
73691.8,366.6,0.5,1.9,37
74086,394.2,0.5,1.9,37
74488.1,402.1,0.5,1.9,37
74838.9,350.8,0.5,1.9,37
75197.6,358.7,0.5,1.9,37
75568.2,370.6,0.5,1.9,37
75970.3,402.1,0.5,1.9,37
76344.8,374.5,0.5,1.9,37
76750.8,406,0.5,1.9,37
77129.2,378.4,0.5,1.9,37
77503.7,374.5,0.5,1.9,37
77870.3,366.6,0.5,1.9,37
78264.5,394.2,0.5,1.9,37
78615.4,350.9,0.5,1.9,37
79001.7,386.3,0.5,1.9,37
79380.1,378.4,0.5,1.9,37
79774.3,394.2,0.5,1.9,37
80125.1,350.8,0.5,1.9,37
80460.2,335.1,0.5,1.9,37
80822.9,362.7,0.5,1.9,37
81193.4,370.5,0.5,1.9,37
81556.1,362.7,0.5,1.9,37
81906.9,350.8,0.5,1.9,37
82313,406.1,0.5,1.9,37
82683.5,370.5,0.5,1.9,37
83030.4,346.9,0.5,1.9,37
83361.5,331.1,0.5,1.9,37
83747.8,386.3,0.5,1.9,37
84086.9,339.1,0.5,1.9,37
84453.5,366.6,0.5,1.9,37
84812.2,358.7,0.5,1.9,37
85143.3,331.1,0.5,1.9,37
85502,358.7,0.5,1.9,37
85876.5,374.5,0.5,1.9,37
86247.1,370.6,0.5,1.9,37
86641.3,394.2,0.5,1.9,37
87019.7,378.4,0.5,1.9,37
87413.9,394.2,0.5,1.9,37
87752.9,339,0.5,1.9,37
88091.9,339,0.5,1.9,37
88450.6,358.7,0.5,1.9,37
88833,382.4,0.5,1.9,37
89223.3,390.3,0.5,1.9,37
89589.9,366.6,0.5,1.9,37
89940.7,350.8,0.5,1.9,37
90311.3,370.6,0.5,1.9,37
90717.3,406,0.5,1.9,37
91060.2,342.9,0.5,1.9,37
91434.7,374.5,0.5,1.9,37
91840.8,406.1,0.5,1.9,37
92231,390.2,0.5,1.9,37
92577.9,346.9,0.5,1.9,37
92916.9,339,0.5,1.9,37
93283.5,366.6,0.5,1.9,37
93669.9,386.4,0.5,1.9,37
94012.8,342.9,0.5,1.9,37
94355.8,343,0.5,1.9,37
94686.9,331.1,0.5,1.9,37
95045.6,358.7,0.5,1.9,37
95451.6,406,0.5,1.9,37
95841.9,390.3,0.5,1.9,37
96232.2,390.3,0.5,1.9,37
96618.5,386.3,0.5,1.9,37
96969.3,350.8,0.5,1.9,37
97316.2,346.9,0.5,1.9,37
97722.2,406,0.5,1.9,37
98069.1,346.9,0.5,1.9,37
98443.6,374.5,0.5,1.9,37
98778.7,335.1,0.5,1.9,37
99121.6,342.9,0.5,1.9,37
99460.7,339.1,0.5,1.9,37
99807.5,346.8,0.5,1.9,37
100213.6,406.1,0.5,1.9,37
100572.3,358.7,0.5,1.9,37
100919.2,346.9,0.5,1.9,37
101285.8,366.6,0.5,1.9,37
101668.2,382.4,0.5,1.9,37
102038.7,370.5,0.5,1.9,37
102397.4,358.7,0.5,1.9,37
102728.6,331.2,0.5,1.9,37
103091.2,362.6,0.5,1.9,37
103461.8,370.6,0.5,1.9,37
103828.4,366.6,0.5,1.9,37
104183.2,354.8,0.5,1.9,37
104537.9,354.7,0.5,1.9,37
104880.9,343,0.5,1.9,37
105239.6,358.7,0.5,1.9,37
105598.3,358.7,0.5,1.9,37
105976.8,378.5,0.5,1.9,37
106335.5,358.7,0.5,1.9,37
106694.2,358.7,0.5,1.9,37
107025.3,331.1,0.5,1.9,37
107368.3,343,0.5,1.9,37
107746.7,378.4,0.5,1.9,37
108137,390.3,0.5,1.9,37
108483.9,346.9,0.5,1.9,37
108815,331.1,0.5,1.9,37
109185.6,370.6,0.5,1.9,37
109540.3,354.7,0.5,1.9,37
109887.2,346.9,0.5,1.9,37
110273.6,386.4,0.5,1.9,37
110616.5,342.9,0.5,1.9,37
110971.3,354.8,0.5,1.9,37
111345.8,374.5,0.5,1.9,37
111736,390.2,0.5,1.9,37
112082.9,346.9,0.5,1.9,37
112481.1,398.2,0.5,1.9,37
112820.1,339,0.5,1.9,37
113159.1,339,0.5,1.9,37
113545.4,386.3,0.5,1.9,37
113939.6,394.2,0.5,1.9,37
114298.3,358.7,0.5,1.9,37
114661,362.7,0.5,1.9,37
115043.4,382.4,0.5,1.9,37
115441.5,398.1,0.5,1.9,37
115804.2,362.7,0.5,1.9,37
116206.3,402.1,0.5,1.9,37
116612.3,406,0.5,1.9,37
116990.7,378.4,0.5,1.9,37
117392.8,402.1,0.5,1.9,37
117731.8,339,0.5,1.9,37
118062.9,331.1,0.5,1.9,37
118409.8,346.9,0.5,1.9,37
118784.3,374.5,0.5,1.9,37
119190.4,406.1,0.5,1.9,37
119588.5,398.1,0.5,1.9,37
119959.1,370.6,0.5,1.9,37
120341.4,382.3,0.5,1.9,37
120680.4,339,0.5,1.9,37
121051,370.6,0.5,1.9,37
121393.9,342.9,0.5,1.9,37
121725.1,331.2,0.5,1.9,37
122068,342.9,0.5,1.9,37
122466.2,398.2,0.5,1.9,37
122820.9,354.7,0.5,1.9,37
123160,339.1,0.5,1.9,37
123554.2,394.2,0.5,1.9,37
123960.2,406,0.5,1.9,37
124354.4,394.2,0.5,1.9,37
124717,362.6,0.5,1.9,37
125079.7,362.7,0.5,1.9,37
125446.3,366.6,0.5,1.9,37
125805,358.7,0.5,1.9,37
126163.8,358.8,0.5,1.9,37
126522.5,358.7,0.5,1.9,37
126900.9,378.4,0.5,1.9,37
127295.1,394.2,0.5,1.9,37
127630.2,335.1,0.5,1.9,37
127996.8,366.6,0.5,1.9,37
128359.5,362.7,0.5,1.9,37
128757.6,398.1,0.5,1.9,37
129159.7,402.1,0.5,1.9,37
129553.9,394.2,0.5,1.9,37
129944.1,390.2,0.5,1.9,37
130334.4,390.3,0.5,1.9,37
130704.9,370.5,0.5,1.9,37
131075.5,370.6,0.5,1.9,37
131469.7,394.2,0.5,1.9,37
131863.9,394.2,0.5,1.9,37
132269.9,406,0.5,1.9,37
132675.9,406,0.5,1.9,37
133078,402.1,0.5,1.9,37
133421,343,0.5,1.9,37
133811.2,390.2,0.5,1.9,37
134213.3,402.1,0.5,1.9,37
134556.3,343,0.5,1.9,37
134895.3,339,0.5,1.9,37
135226.4,331.1,0.5,1.9,37
135565.4,339,0.5,1.9,37
135900.5,335.1,0.5,1.9,37
136278.9,378.4,0.5,1.9,37
136669.2,390.3,0.5,1.9,37
137016.1,346.9,0.5,1.9,37
137390.6,374.5,0.5,1.9,37
137737.5,346.9,0.5,1.9,37
138076.5,339,0.5,1.9,37
138439.1,362.6,0.5,1.9,37
138813.6,374.5,0.5,1.9,37
139172.4,358.8,0.5,1.9,37
139503.5,331.1,0.5,1.9,37
139881.9,378.4,0.5,1.9,37
140272.2,390.3,0.5,1.9,37
140658.5,386.3,0.5,1.9,37
141056.6,398.1,0.5,1.9,37
141431.1,374.5,0.5,1.9,37
141829.3,398.2,0.5,1.9,37
142231.4,402.1,0.5,1.9,37
142637.4,406,0.5,1.9,37
142972.4,335,0.5,1.9,37
143315.4,343,0.5,1.9,37
143674.1,358.7,0.5,1.9,37
144036.8,362.7,0.5,1.9,37
144391.6,354.8,0.5,1.9,37
144734.5,342.9,0.5,1.9,37
145120.8,386.3,0.5,1.9,37
145471.7,350.9,0.5,1.9,37
145858,386.3,0.5,1.9,37
146248.2,390.2,0.5,1.9,37
146587.3,339.1,0.5,1.9,37
146957.8,370.5,0.5,1.9,37
147288.9,331.1,0.5,1.9,37
147639.8,350.9,0.5,1.9,37
147974.8,335,0.5,1.9,37
148317.8,343,0.5,1.9,37
148656.8,339,0.5,1.9,37
149007.6,350.8,0.5,1.9,37
149386.1,378.5,0.5,1.9,37
149740.9,354.8,0.5,1.9,37
150115.4,374.5,0.5,1.9,37
150505.6,390.2,0.5,1.9,37
150868.3,362.7,0.5,1.9,37
151223.1,354.8,0.5,1.9,37
151593.6,370.5,0.5,1.9,37
151932.6,339,0.5,1.9,37
152275.6,343,0.5,1.9,37
152606.7,331.1,0.5,1.9,37
153012.7,406,0.5,1.9,37
153379.3,366.6,0.5,1.9,37
153718.3,339,0.5,1.9,37
154081,362.7,0.5,1.9,37
154439.7,358.7,0.5,1.9,37
154794.5,354.8,0.5,1.9,37
155172.9,378.4,0.5,1.9,37
155575,402.1,0.5,1.9,37
155921.9,346.9,0.5,1.9,37
156300.3,378.4,0.5,1.9,37
156631.5,331.2,0.5,1.9,37
156982.3,350.8,0.5,1.9,37
157364.7,382.4,0.5,1.9,37
157762.8,398.1,0.5,1.9,37
158164.9,402.1,0.5,1.9,37
158559.1,394.2,0.5,1.9,37
158949.4,390.3,0.5,1.9,37
159339.6,390.2,0.5,1.9,37
159745.7,406.1,0.5,1.9,37
160135.9,390.2,0.5,1.9,37
160518.3,382.4,0.5,1.9,37
160888.8,370.5,0.5,1.9,37
161287,398.2,0.5,1.9,37
161649.6,362.6,0.5,1.9,37
162051.7,402.1,0.5,1.9,37
162457.8,406.1,0.5,1.9,37
162808.6,350.8,0.5,1.9,37
163167.3,358.7,0.5,1.9,37
163561.5,394.2,0.5,1.9,37
163955.7,394.2,0.5,1.9,37
164334.1,378.4,0.5,1.9,37
164708.6,374.5,0.5,1.9,37
165083.1,374.5,0.5,1.9,37
165441.8,358.7,0.5,1.9,37
165820.3,378.5,0.5,1.9,37
166222.4,402.1,0.5,1.9,37
166592.9,370.5,0.5,1.9,37
166983.2,390.3,0.5,1.9,37
167345.8,362.6,0.5,1.9,37
167700.6,354.8,0.5,1.9,37
168051.5,350.9,0.5,1.9,37
168449.6,398.1,0.5,1.9,37
168784.7,335.1,0.5,1.9,37
169131.6,346.9,0.5,1.9,37
169537.6,406,0.5,1.9,37
169868.7,331.1,0.5,1.9,37
170239.3,370.6,0.5,1.9,37
170641.3,402,0.5,1.9,37
171011.9,370.6,0.5,1.9,37
171386.4,374.5,0.5,1.9,37
171788.5,402.1,0.5,1.9,37
172151.1,362.6,0.5,1.9,37
172553.2,402.1,0.5,1.9,37
172908,354.8,0.5,1.9,37
173290.4,382.4,0.5,1.9,37
173668.8,378.4,0.5,1.9,37
174070.9,402.1,0.5,1.9,37
174445.4,374.5,0.5,1.9,37
174839.6,394.2,0.5,1.9,37
175214.1,374.5,0.5,1.9,37
175612.2,398.1,0.5,1.9,37
175998.5,386.3,0.5,1.9,37
176333.6,335.1,0.5,1.9,37
176716,382.4,0.5,1.9,37
177074.7,358.7,0.5,1.9,37
177453.1,378.4,0.5,1.9,37
177843.4,390.3,0.5,1.9,37
178190.3,346.9,0.5,1.9,37
178576.6,386.3,0.5,1.9,37
178907.7,331.1,0.5,1.9,37
179274.3,366.6,0.5,1.9,37
179605.5,331.2,0.5,1.9,37
179952.3,346.8,0.5,1.9,37
180322.9,370.6,0.5,1.9,37
180705.3,382.4,0.5,1.9,37
181060.1,354.8,0.5,1.9,37
181446.4,386.3,0.5,1.9,37
181793.3,346.9,0.5,1.9,37
182136.2,342.9,0.5,1.9,37
182479.2,343,0.5,1.9,37
182818.2,339,0.5,1.9,37
183157.2,339,0.5,1.9,37
183496.2,339,0.5,1.9,37
183882.5,386.3,0.5,1.9,37
184229.4,346.9,0.5,1.9,37
184568.4,339,0.5,1.9,37
184954.7,386.3,0.5,1.9,37
185325.3,370.6,0.5,1.9,37
185664.3,339,0.5,1.9,37
185995.4,331.1,0.5,1.9,37
186338.4,343,0.5,1.9,37
186705,366.6,0.5,1.9,37
187091.3,386.3,0.5,1.9,37
187430.3,339,0.5,1.9,37
187820.6,390.3,0.5,1.9,37
188199,378.4,0.5,1.9,37
188593.2,394.2,0.5,1.9,37
188951.9,358.7,0.5,1.9,37
189322.5,370.6,0.5,1.9,37
189669.4,346.9,0.5,1.9,37
190000.5,331.1,0.5,1.9,37
190398.6,398.1,0.5,1.9,37
190749.5,350.9,0.5,1.9,37
191112.2,362.7,0.5,1.9,37
191463,350.8,0.5,1.9,37
191809.9,346.9,0.5,1.9,37
192188.3,378.4,0.5,1.9,37
192562.8,374.5,0.5,1.9,37
192921.5,358.7,0.5,1.9,37
193256.6,335.1,0.5,1.9,37
193631.1,374.5,0.5,1.9,37
194025.3,394.2,0.5,1.9,37
194368.2,342.9,0.5,1.9,37
194758.5,390.3,0.5,1.9,37
195121.2,362.7,0.5,1.9,37
195487.8,366.6,0.5,1.9,37
195866.2,378.4,0.5,1.9,37
196232.8,366.6,0.5,1.9,37
196587.6,354.8,0.5,1.9,37
196989.7,402.1,0.5,1.9,37
197336.6,346.9,0.5,1.9,37
197687.4,350.8,0.5,1.9,37
198085.5,398.1,0.5,1.9,37
198456.1,370.6,0.5,1.9,37
198799.1,343,0.5,1.9,37
199205.1,406,0.5,1.9,37
199583.5,378.4,0.5,1.9,37
199922.5,339,0.5,1.9,37
200261.5,339,0.5,1.9,37
200655.7,394.2,0.5,1.9,37
201061.8,406.1,0.5,1.9,37
201440.2,378.4,0.5,1.9,37
201834.4,394.2,0.5,1.9,37
202228.6,394.2,0.5,1.9,37
202571.5,342.9,0.5,1.9,37
202969.7,398.2,0.5,1.9,37
203336.3,366.6,0.5,1.9,37
203675.3,339,0.5,1.9,37
204061.6,386.3,0.5,1.9,37
204451.9,390.3,0.5,1.9,37
204834.3,382.4,0.5,1.9,37
205212.7,378.4,0.5,1.9,37
205555.6,342.9,0.5,1.9,37
205926.2,370.6,0.5,1.9,37
206257.3,331.1,0.5,1.9,37
206647.6,390.3,0.5,1.9,37
207049.7,402.1,0.5,1.9,37
207384.7,335,0.5,1.9,37
207719.8,335.1,0.5,1.9,37
208062.8,343,0.5,1.9,37
208457,394.2,0.5,1.9,37
208847.2,390.2,0.5,1.9,37
209241.4,394.2,0.5,1.9,37
209627.7,386.3,0.5,1.9,37
210029.8,402.1,0.5,1.9,37
210420.1,390.3,0.5,1.9,37
210763,342.9,0.5,1.9,37
211113.9,350.9,0.5,1.9,37
211452.9,339,0.5,1.9,37
211799.8,346.9,0.5,1.9,37
212162.4,362.6,0.5,1.9,37
212525.1,362.7,0.5,1.9,37
212907.5,382.4,0.5,1.9,37
213242.5,335,0.5,1.9,37
213593.4,350.9,0.5,1.9,37
213936.3,342.9,0.5,1.9,37
214322.6,386.3,0.5,1.9,37
214716.8,394.2,0.5,1.9,37
215079.5,362.7,0.5,1.9,37
215457.9,378.4,0.5,1.9,37
215836.4,378.5,0.5,1.9,37
216222.7,386.3,0.5,1.9,37
216620.8,398.1,0.5,1.9,37
216967.7,346.9,0.5,1.9,37
217361.9,394.2,0.5,1.9,37
217768,406.1,0.5,1.9,37
218150.3,382.3,0.5,1.9,37
218528.8,378.5,0.5,1.9,37
218879.6,350.8,0.5,1.9,37
219277.7,398.1,0.5,1.9,37
219656.2,378.5,0.5,1.9,37
220038.5,382.3,0.5,1.9,37
220385.4,346.9,0.5,1.9,37
220787.5,402.1,0.5,1.9,37
221193.6,406.1,0.5,1.9,37
221536.5,342.9,0.5,1.9,37
221887.3,350.8,0.5,1.9,37
222269.7,382.4,0.5,1.9,37
222671.8,402.1,0.5,1.9,37
223022.6,350.8,0.5,1.9,37
223428.7,406.1,0.5,1.9,37
223799.2,370.5,0.5,1.9,37
224142.2,343,0.5,1.9,37
224496.9,354.7,0.5,1.9,37
224859.6,362.7,0.5,1.9,37
225202.6,343,0.5,1.9,37
225549.5,346.9,0.5,1.9,37
225900.3,350.8,0.5,1.9,37
226263,362.7,0.5,1.9,37
226661.1,398.1,0.5,1.9,37
227011.9,350.8,0.5,1.9,37
227370.7,358.8,0.5,1.9,37
227749.1,378.4,0.5,1.9,37
228155.1,406,0.5,1.9,37
228525.7,370.6,0.5,1.9,37
228892.3,366.6,0.5,1.9,37
229254.9,362.6,0.5,1.9,37
229629.4,374.5,0.5,1.9,37
230023.6,394.2,0.5,1.9,37
230354.8,331.2,0.5,1.9,37
230709.5,354.7,0.5,1.9,37
231084,374.5,0.5,1.9,37
231434.9,350.9,0.5,1.9,37
231837,402.1,0.5,1.9,37
232187.8,350.8,0.5,1.9,37
232593.8,406,0.5,1.9,37
232972.2,378.4,0.5,1.9,37
233307.3,335.1,0.5,1.9,37
233685.8,378.5,0.5,1.9,37
234076,390.2,0.5,1.9,37
234474.2,398.2,0.5,1.9,37
234828.9,354.7,0.5,1.9,37
235164,335.1,0.5,1.9,37
235495.1,331.1,0.5,1.9,37
235885.4,390.3,0.5,1.9,37
236224.4,339,0.5,1.9,37
236587.1,362.7,0.5,1.9,37
236973.4,386.3,0.5,1.9,37
237304.5,331.1,0.5,1.9,37
237679,374.5,0.5,1.9,37
238057.4,378.4,0.5,1.9,37
238451.6,394.2,0.5,1.9,37
238849.8,398.2,0.5,1.9,37
239220.3,370.5,0.5,1.9,37
239579,358.7,0.5,1.9,37
239969.3,390.3,0.5,1.9,37
240324.1,354.8,0.5,1.9,37
240671,346.9,0.5,1.9,37
241053.3,382.3,0.5,1.9,37
241384.5,331.2,0.5,1.9,37
241770.8,386.3,0.5,1.9,37
242113.7,342.9,0.5,1.9,37
242504,390.3,0.5,1.9,37
242854.8,350.8,0.5,1.9,37
243197.8,343,0.5,1.9,37
243536.8,339,0.5,1.9,37
243903.4,366.6,0.5,1.9,37
244305.5,402.1,0.5,1.9,37
244703.6,398.1,0.5,1.9,37
245093.9,390.3,0.5,1.9,37
245432.9,339,0.5,1.9,37
245779.8,346.9,0.5,1.9,37
246158.2,378.4,0.5,1.9,37
246536.7,378.5,0.5,1.9,37
246907.2,370.5,0.5,1.9,37
247273.8,366.6,0.5,1.9,37
247632.5,358.7,0.5,1.9,37
248011,378.5,0.5,1.9,37
248346,335,0.5,1.9,37
248728.4,382.4,0.5,1.9,37
249099,370.6,0.5,1.9,37
249477.4,378.4,0.5,1.9,37
249879.5,402.1,0.5,1.9,37
250230.3,350.8,0.5,1.9,37
250577.2,346.9,0.5,1.9,37
250963.5,386.3,0.5,1.9,37
251349.9,386.4,0.5,1.9,37
251736.2,386.3,0.5,1.9,37
252087,350.8,0.5,1.9,37
252481.2,394.2,0.5,1.9,37
252836,354.8,0.5,1.9,37
253214.4,378.4,0.5,1.9,37
253569.2,354.8,0.5,1.9,37
253975.2,406,0.5,1.9,37
254314.2,339,0.5,1.9,37
254708.4,394.2,0.5,1.9,37
255051.4,343,0.5,1.9,37
255386.5,335.1,0.5,1.9,37
255761,374.5,0.5,1.9,37
256131.5,370.5,0.5,1.9,37
256537.5,406,0.5,1.9,37
256939.6,402.1,0.5,1.9,37
257298.3,358.7,0.5,1.9,37
257657.1,358.8,0.5,1.9,37
258059.1,402,0.5,1.9,37
258437.6,378.5,0.5,1.9,37
258784.5,346.9,0.5,1.9,37
259186.5,402,0.5,1.9,37
259561,374.5,0.5,1.9,37
259927.6,366.6,0.5,1.9,37
260270.6,343,0.5,1.9,37
260672.7,402.1,0.5,1.9,37
261007.8,335.1,0.5,1.9,37
261402,394.2,0.5,1.9,37
261756.7,354.7,0.5,1.9,37
262115.5,358.8,0.5,1.9,37
262497.8,382.3,0.5,1.9,37
262832.9,335.1,0.5,1.9,37
263223.2,390.3,0.5,1.9,37
263570.1,346.9,0.5,1.9,37
263901.2,331.1,0.5,1.9,37
264267.8,366.6,0.5,1.9,37
264626.5,358.7,0.5,1.9,37
265008.9,382.4,0.5,1.9,37
265344,335.1,0.5,1.9,37
265714.5,370.5,0.5,1.9,37
266096.9,382.4,0.5,1.9,37
266428,331.1,0.5,1.9,37
266759.1,331.1,0.5,1.9,37
267153.3,394.2,0.5,1.9,37
267496.3,343,0.5,1.9,37
267862.9,366.6,0.5,1.9,37
268225.6,362.7,0.5,1.9,37
268623.7,398.1,0.5,1.9,37
268966.7,343,0.5,1.9,37
269301.7,335,0.5,1.9,37
269695.9,394.2,0.5,1.9,37
270090.1,394.2,0.5,1.9,37
270460.7,370.6,0.5,1.9,37
270839.1,378.4,0.5,1.9,37
271186,346.9,0.5,1.9,37
271564.4,378.4,0.5,1.9,37
271935,370.6,0.5,1.9,37
272277.9,342.9,0.5,1.9,37
272632.7,354.8,0.5,1.9,37
273038.7,406,0.5,1.9,37
273369.9,331.2,0.5,1.9,37
273716.8,346.9,0.5,1.9,37
274095.2,378.4,0.5,1.9,37
274430.3,335.1,0.5,1.9,37
274761.4,331.1,0.5,1.9,37
275112.2,350.8,0.5,1.9,37
275471,358.8,0.5,1.9,37
275845.4,374.4,0.5,1.9,37
276188.4,343,0.5,1.9,37
276523.5,335.1,0.5,1.9,37
276909.8,386.3,0.5,1.9,37
