TOA,Delta TOA,PW,power,angle
160820,430,0.4,1.7,56
161250,430,0.4,1.7,56
161680,430,0.4,1.7,56
162110,430,0.4,1.7,56
162540,430,0.4,1.7,56
162970,430,0.4,1.7,56
163400,430,0.4,1.7,56
163830,430,0.4,1.7,56
164260,430,0.4,1.7,56
164690,430,0.4,1.7,56
165120,430,0.4,1.7,56
165550,430,0.4,1.7,56
165980,430,0.4,1.7,56
166410,430,0.4,1.7,56
166840,430,0.4,1.7,56
167270,430,0.4,1.7,56
167700,430,0.4,1.7,56
168130,430,0.4,1.7,56
168560,430,0.4,1.7,56
168990,430,0.4,1.7,56
169420,430,0.4,1.7,56
169850,430,0.4,1.7,56
170280,430,0.4,1.7,56
170710,430,0.4,1.7,56
171140,430,0.4,1.7,56
171570,430,0.4,1.7,56
172000,430,0.4,1.7,56
172430,430,0.4,1.7,56
172860,430,0.4,1.7,56
173290,430,0.4,1.7,56
173720,430,0.4,1.7,56
174150,430,0.4,1.7,56
174580,430,0.4,1.7,56
175010,430,0.4,1.7,56
175440,430,0.4,1.7,56
175870,430,0.4,1.7,56
176300,430,0.4,1.7,56
176730,430,0.4,1.7,56
177160,430,0.4,1.7,56
177590,430,0.4,1.7,56
178020,430,0.4,1.7,56
178450,430,0.4,1.7,56
178880,430,0.4,1.7,56
179310,430,0.4,1.7,56
179740,430,0.4,1.7,56
180170,430,0.4,1.7,56
180600,430,0.4,1.7,56
181030,430,0.4,1.7,56
181460,430,0.4,1.7,56
181890,430,0.4,1.7,56
182320,430,0.4,1.7,56
182750,430,0.4,1.7,56
183180,430,0.4,1.7,56
183610,430,0.4,1.7,56
184040,430,0.4,1.7,56
184470,430,0.4,1.7,56
184900,430,0.4,1.7,56
185330,430,0.4,1.7,56
185760,430,0.4,1.7,56
186190,430,0.4,1.7,56
186620,430,0.4,1.7,56
187050,430,0.4,1.7,56
187480,430,0.4,1.7,56
187910,430,0.4,1.7,56
188340,430,0.4,1.7,56
188770,430,0.4,1.7,56
189200,430,0.4,1.7,56
189630,430,0.4,1.7,56
190060,430,0.4,1.7,56
190490,430,0.4,1.7,56
190920,430,0.4,1.7,56
191350,430,0.4,1.7,56
191780,430,0.4,1.7,56
192210,430,0.4,1.7,56
192640,430,0.4,1.7,56
193070,430,0.4,1.7,56
193500,430,0.4,1.7,56
193930,430,0.4,1.7,56
194360,430,0.4,1.7,56
194790,430,0.4,1.7,56
195220,430,0.4,1.7,56
195650,430,0.4,1.7,56
196080,430,0.4,1.7,56
196510,430,0.4,1.7,56
196940,430,0.4,1.7,56
197370,430,0.4,1.7,56
197800,430,0.4,1.7,56
198230,430,0.4,1.7,56
198660,430,0.4,1.7,56
199090,430,0.4,1.7,56
199520,430,0.4,1.7,56
199950,430,0.4,1.7,56
200380,430,0.4,1.7,56
200810,430,0.4,1.7,56
201240,430,0.4,1.7,56
201670,430,0.4,1.7,56
202100,430,0.4,1.7,56
202530,430,0.4,1.7,56
202960,430,0.4,1.7,56
203390,430,0.4,1.7,56
203820,430,0.4,1.7,56
204250,430,0.4,1.7,56
204680,430,0.4,1.7,56
205110,430,0.4,1.7,56
205540,430,0.4,1.7,56
205970,430,0.4,1.7,56
206400,430,0.4,1.7,56
206830,430,0.4,1.7,56
207260,430,0.4,1.7,56
207690,430,0.4,1.7,56
208120,430,0.4,1.7,56
208550,430,0.4,1.7,56
208980,430,0.4,1.7,56
209410,430,0.4,1.7,56
209840,430,0.4,1.7,56
210270,430,0.4,1.7,56
210700,430,0.4,1.7,56
211130,430,0.4,1.7,56
211560,430,0.4,1.7,56
211990,430,0.4,1.7,56
212420,430,0.4,1.7,56
212850,430,0.4,1.7,56
213280,430,0.4,1.7,56
213710,430,0.4,1.7,56
214140,430,0.4,1.7,56
214570,430,0.4,1.7,56
215000,430,0.4,1.7,56
215430,430,0.4,1.7,56
215860,430,0.4,1.7,56
216290,430,0.4,1.7,56
216720,430,0.4,1.7,56
217150,430,0.4,1.7,56
217580,430,0.4,1.7,56
218010,430,0.4,1.7,56
218440,430,0.4,1.7,56
218870,430,0.4,1.7,56
219300,430,0.4,1.7,56
219730,430,0.4,1.7,56
220160,430,0.4,1.7,56
220590,430,0.4,1.7,56
221020,430,0.4,1.7,56
221450,430,0.4,1.7,56
221880,430,0.4,1.7,56
222310,430,0.4,1.7,56
222740,430,0.4,1.7,56
223170,430,0.4,1.7,56
223600,430,0.4,1.7,56
224030,430,0.4,1.7,56
224460,430,0.4,1.7,56
224890,430,0.4,1.7,56
225320,430,0.4,1.7,56
225750,430,0.4,1.7,56
226180,430,0.4,1.7,56
226610,430,0.4,1.7,56
227040,430,0.4,1.7,56
227470,430,0.4,1.7,56
227900,430,0.4,1.7,56
228330,430,0.4,1.7,56
228760,430,0.4,1.7,56
229190,430,0.4,1.7,56
229620,430,0.4,1.7,56
230050,430,0.4,1.7,56
230480,430,0.4,1.7,56
230910,430,0.4,1.7,56
231340,430,0.4,1.7,56
231770,430,0.4,1.7,56
232200,430,0.4,1.7,56
232630,430,0.4,1.7,56
233060,430,0.4,1.7,56
233490,430,0.4,1.7,56
233920,430,0.4,1.7,56
234350,430,0.4,1.7,56
234780,430,0.4,1.7,56
235210,430,0.4,1.7,56
235640,430,0.4,1.7,56
236070,430,0.4,1.7,56
236500,430,0.4,1.7,56
236930,430,0.4,1.7,56
237360,430,0.4,1.7,56
237790,430,0.4,1.7,56
238220,430,0.4,1.7,56
238650,430,0.4,1.7,56
239080,430,0.4,1.7,56
239510,430,0.4,1.7,56
239940,430,0.4,1.7,56
240370,430,0.4,1.7,56
240800,430,0.4,1.7,56
241230,430,0.4,1.7,56
241660,430,0.4,1.7,56
242090,430,0.4,1.7,56
242520,430,0.4,1.7,56
242950,430,0.4,1.7,56
243380,430,0.4,1.7,56
243810,430,0.4,1.7,56
244240,430,0.4,1.7,56
244670,430,0.4,1.7,56
245100,430,0.4,1.7,56
245530,430,0.4,1.7,56
245960,430,0.4,1.7,56
246390,430,0.4,1.7,56
246820,430,0.4,1.7,56
247250,430,0.4,1.7,56
247680,430,0.4,1.7,56
248110,430,0.4,1.7,56
248540,430,0.4,1.7,56
248970,430,0.4,1.7,56
249400,430,0.4,1.7,56
249830,430,0.4,1.7,56
250260,430,0.4,1.7,56
250690,430,0.4,1.7,56
251120,430,0.4,1.7,56
251550,430,0.4,1.7,56
251980,430,0.4,1.7,56
252410,430,0.4,1.7,56
252840,430,0.4,1.7,56
253270,430,0.4,1.7,56
253700,430,0.4,1.7,56
254130,430,0.4,1.7,56
254560,430,0.4,1.7,56
254990,430,0.4,1.7,56
255420,430,0.4,1.7,56
255850,430,0.4,1.7,56
256280,430,0.4,1.7,56
256710,430,0.4,1.7,56
257140,430,0.4,1.7,56
257570,430,0.4,1.7,56
258000,430,0.4,1.7,56
258430,430,0.4,1.7,56
258860,430,0.4,1.7,56
259290,430,0.4,1.7,56
259720,430,0.4,1.7,56
260150,430,0.4,1.7,56
260580,430,0.4,1.7,56
261010,430,0.4,1.7,56
261440,430,0.4,1.7,56
261870,430,0.4,1.7,56
262300,430,0.4,1.7,56
262730,430,0.4,1.7,56
263160,430,0.4,1.7,56
263590,430,0.4,1.7,56
264020,430,0.4,1.7,56
264450,430,0.4,1.7,56
264880,430,0.4,1.7,56
265310,430,0.4,1.7,56
265740,430,0.4,1.7,56
266170,430,0.4,1.7,56
266600,430,0.4,1.7,56
267030,430,0.4,1.7,56
267460,430,0.4,1.7,56
267890,430,0.4,1.7,56
268320,430,0.4,1.7,56
268750,430,0.4,1.7,56
269180,430,0.4,1.7,56
269610,430,0.4,1.7,56
270040,430,0.4,1.7,56
270470,430,0.4,1.7,56
270900,430,0.4,1.7,56
271330,430,0.4,1.7,56
271760,430,0.4,1.7,56
272190,430,0.4,1.7,56
272620,430,0.4,1.7,56
273050,430,0.4,1.7,56
273480,430,0.4,1.7,56
273910,430,0.4,1.7,56
274340,430,0.4,1.7,56
274770,430,0.4,1.7,56
275200,430,0.4,1.7,56
275630,430,0.4,1.7,56
276060,430,0.4,1.7,56
276490,430,0.4,1.7,56
276920,430,0.4,1.7,56
277350,430,0.4,1.7,56
277780,430,0.4,1.7,56
278210,430,0.4,1.7,56
278640,430,0.4,1.7,56
279070,430,0.4,1.7,56
279500,430,0.4,1.7,56
279930,430,0.4,1.7,56
280360,430,0.4,1.7,56
280790,430,0.4,1.7,56
281220,430,0.4,1.7,56
281650,430,0.4,1.7,56
282080,430,0.4,1.7,56
282510,430,0.4,1.7,56
282940,430,0.4,1.7,56
283370,430,0.4,1.7,56
283800,430,0.4,1.7,56
284230,430,0.4,1.7,56
284660,430,0.4,1.7,56
285090,430,0.4,1.7,56
285520,430,0.4,1.7,56
285950,430,0.4,1.7,56
286380,430,0.4,1.7,56
286810,430,0.4,1.7,56
287240,430,0.4,1.7,56
287670,430,0.4,1.7,56
288100,430,0.4,1.7,56
288530,430,0.4,1.7,56
288960,430,0.4,1.7,56
289390,430,0.4,1.7,56
289820,430,0.4,1.7,56
290250,430,0.4,1.7,56
290680,430,0.4,1.7,56
291110,430,0.4,1.7,56
291540,430,0.4,1.7,56
291970,430,0.4,1.7,56
292400,430,0.4,1.7,56
292830,430,0.4,1.7,56
293260,430,0.4,1.7,56
293690,430,0.4,1.7,56
294120,430,0.4,1.7,56
294550,430,0.4,1.7,56
294980,430,0.4,1.7,56
295410,430,0.4,1.7,56
295840,430,0.4,1.7,56
296270,430,0.4,1.7,56
296700,430,0.4,1.7,56
297130,430,0.4,1.7,56
297560,430,0.4,1.7,56
297990,430,0.4,1.7,56
298420,430,0.4,1.7,56
298850,430,0.4,1.7,56
299280,430,0.4,1.7,56
299710,430,0.4,1.7,56
300140,430,0.4,1.7,56
300570,430,0.4,1.7,56
301000,430,0.4,1.7,56
301430,430,0.4,1.7,56
301860,430,0.4,1.7,56
302290,430,0.4,1.7,56
302720,430,0.4,1.7,56
303150,430,0.4,1.7,56
303580,430,0.4,1.7,56
304010,430,0.4,1.7,56
304440,430,0.4,1.7,56
304870,430,0.4,1.7,56
305300,430,0.4,1.7,56
305730,430,0.4,1.7,56
306160,430,0.4,1.7,56
306590,430,0.4,1.7,56
307020,430,0.4,1.7,56
307450,430,0.4,1.7,56
307880,430,0.4,1.7,56
308310,430,0.4,1.7,56
308740,430,0.4,1.7,56
309170,430,0.4,1.7,56
309600,430,0.4,1.7,56
310030,430,0.4,1.7,56
310460,430,0.4,1.7,56
310890,430,0.4,1.7,56
311320,430,0.4,1.7,56
311750,430,0.4,1.7,56
312180,430,0.4,1.7,56
312610,430,0.4,1.7,56
313040,430,0.4,1.7,56
313470,430,0.4,1.7,56
313900,430,0.4,1.7,56
314330,430,0.4,1.7,56
314760,430,0.4,1.7,56
315190,430,0.4,1.7,56
315620,430,0.4,1.7,56
316050,430,0.4,1.7,56
316480,430,0.4,1.7,56
316910,430,0.4,1.7,56
317340,430,0.4,1.7,56
317770,430,0.4,1.7,56
318200,430,0.4,1.7,56
318630,430,0.4,1.7,56
319060,430,0.4,1.7,56
319490,430,0.4,1.7,56
319920,430,0.4,1.7,56
320350,430,0.4,1.7,56
320780,430,0.4,1.7,56
321210,430,0.4,1.7,56
321640,430,0.4,1.7,56
322070,430,0.4,1.7,56
322500,430,0.4,1.7,56
322930,430,0.4,1.7,56
323360,430,0.4,1.7,56
323790,430,0.4,1.7,56
324220,430,0.4,1.7,56
324650,430,0.4,1.7,56
325080,430,0.4,1.7,56
325510,430,0.4,1.7,56
325940,430,0.4,1.7,56
326370,430,0.4,1.7,56
326800,430,0.4,1.7,56
327230,430,0.4,1.7,56
327660,430,0.4,1.7,56
328090,430,0.4,1.7,56
328520,430,0.4,1.7,56
328950,430,0.4,1.7,56
329380,430,0.4,1.7,56
329810,430,0.4,1.7,56
330240,430,0.4,1.7,56
330670,430,0.4,1.7,56
331100,430,0.4,1.7,56
331530,430,0.4,1.7,56
331960,430,0.4,1.7,56
332390,430,0.4,1.7,56
332820,430,0.4,1.7,56
333250,430,0.4,1.7,56
333680,430,0.4,1.7,56
334110,430,0.4,1.7,56
334540,430,0.4,1.7,56
334970,430,0.4,1.7,56
335400,430,0.4,1.7,56
335830,430,0.4,1.7,56
336260,430,0.4,1.7,56
336690,430,0.4,1.7,56
337120,430,0.4,1.7,56
337550,430,0.4,1.7,56
337980,430,0.4,1.7,56
338410,430,0.4,1.7,56
338840,430,0.4,1.7,56
339270,430,0.4,1.7,56
339700,430,0.4,1.7,56
340130,430,0.4,1.7,56
340560,430,0.4,1.7,56
340990,430,0.4,1.7,56
341420,430,0.4,1.7,56
341850,430,0.4,1.7,56
342280,430,0.4,1.7,56
342710,430,0.4,1.7,56
343140,430,0.4,1.7,56
343570,430,0.4,1.7,56
344000,430,0.4,1.7,56
344430,430,0.4,1.7,56
344860,430,0.4,1.7,56
345290,430,0.4,1.7,56
345720,430,0.4,1.7,56
346150,430,0.4,1.7,56
346580,430,0.4,1.7,56
347010,430,0.4,1.7,56
347440,430,0.4,1.7,56
347870,430,0.4,1.7,56
348300,430,0.4,1.7,56
348730,430,0.4,1.7,56
349160,430,0.4,1.7,56
349590,430,0.4,1.7,56
350020,430,0.4,1.7,56
350450,430,0.4,1.7,56
350880,430,0.4,1.7,56
351310,430,0.4,1.7,56
351740,430,0.4,1.7,56
352170,430,0.4,1.7,56
352600,430,0.4,1.7,56
353030,430,0.4,1.7,56
353460,430,0.4,1.7,56
353890,430,0.4,1.7,56
354320,430,0.4,1.7,56
354750,430,0.4,1.7,56
355180,430,0.4,1.7,56
355610,430,0.4,1.7,56
356040,430,0.4,1.7,56
356470,430,0.4,1.7,56
356900,430,0.4,1.7,56
357330,430,0.4,1.7,56
357760,430,0.4,1.7,56
358190,430,0.4,1.7,56
358620,430,0.4,1.7,56
359050,430,0.4,1.7,56
359480,430,0.4,1.7,56
359910,430,0.4,1.7,56
360340,430,0.4,1.7,56
360770,430,0.4,1.7,56
361200,430,0.4,1.7,56
361630,430,0.4,1.7,56
362060,430,0.4,1.7,56
362490,430,0.4,1.7,56
362920,430,0.4,1.7,56
363350,430,0.4,1.7,56
363780,430,0.4,1.7,56
364210,430,0.4,1.7,56
364640,430,0.4,1.7,56
365070,430,0.4,1.7,56
365500,430,0.4,1.7,56
365930,430,0.4,1.7,56
366360,430,0.4,1.7,56
366790,430,0.4,1.7,56
367220,430,0.4,1.7,56
367650,430,0.4,1.7,56
368080,430,0.4,1.7,56
368510,430,0.4,1.7,56
368940,430,0.4,1.7,56
369370,430,0.4,1.7,56
369800,430,0.4,1.7,56
370230,430,0.4,1.7,56
370660,430,0.4,1.7,56
371090,430,0.4,1.7,56
371520,430,0.4,1.7,56
371950,430,0.4,1.7,56
372380,430,0.4,1.7,56
372810,430,0.4,1.7,56
373240,430,0.4,1.7,56
373670,430,0.4,1.7,56
374100,430,0.4,1.7,56
374530,430,0.4,1.7,56
374960,430,0.4,1.7,56
375390,430,0.4,1.7,56
375820,430,0.4,1.7,56
376250,430,0.4,1.7,56
376680,430,0.4,1.7,56
377110,430,0.4,1.7,56
377540,430,0.4,1.7,56
377970,430,0.4,1.7,56
378400,430,0.4,1.7,56
378830,430,0.4,1.7,56
379260,430,0.4,1.7,56
379690,430,0.4,1.7,56
380120,430,0.4,1.7,56
380550,430,0.4,1.7,56
380980,430,0.4,1.7,56
381410,430,0.4,1.7,56
381840,430,0.4,1.7,56
382270,430,0.4,1.7,56
382700,430,0.4,1.7,56
383130,430,0.4,1.7,56
383560,430,0.4,1.7,56
383990,430,0.4,1.7,56
384420,430,0.4,1.7,56
384850,430,0.4,1.7,56
385280,430,0.4,1.7,56
385710,430,0.4,1.7,56
386140,430,0.4,1.7,56
386570,430,0.4,1.7,56
387000,430,0.4,1.7,56
387430,430,0.4,1.7,56
387860,430,0.4,1.7,56
388290,430,0.4,1.7,56
388720,430,0.4,1.7,56
389150,430,0.4,1.7,56
389580,430,0.4,1.7,56
390010,430,0.4,1.7,56
390440,430,0.4,1.7,56
390870,430,0.4,1.7,56
391300,430,0.4,1.7,56
391730,430,0.4,1.7,56
392160,430,0.4,1.7,56
392590,430,0.4,1.7,56
393020,430,0.4,1.7,56
393450,430,0.4,1.7,56
393880,430,0.4,1.7,56
394310,430,0.4,1.7,56
394740,430,0.4,1.7,56
395170,430,0.4,1.7,56
395600,430,0.4,1.7,56
396030,430,0.4,1.7,56
396460,430,0.4,1.7,56
396890,430,0.4,1.7,56
397320,430,0.4,1.7,56
397750,430,0.4,1.7,56
398180,430,0.4,1.7,56
398610,430,0.4,1.7,56
399040,430,0.4,1.7,56
399470,430,0.4,1.7,56
399900,430,0.4,1.7,56
